file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target
1000,/2025-06-06,PXL_20250606_234428594.jpg,3493053,37.806781,-122.412008,4080,3072,2025:06:06 16:44:28,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.221,2025-06-06/PXL_20250606_234439508.jpg,F
1001,/2025-06-06,PXL_20250606_234431316.jpg,3726286,37.806781,-122.412008,4080,3072,2025:06:06 16:44:31,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.432,2025-06-06/PXL_20250606_234439508.jpg,F
1002,/2025-06-06,PXL_20250606_234435889.jpg,3349933,37.806781,-122.412008,4080,3072,2025:06:06 16:44:35,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.227,2025-06-06/PXL_20250606_234439508.jpg,F
1003,/2025-06-06,PXL_20250606_234437347.jpg,3744286,37.806781,-122.412008,4080,3072,2025:06:06 16:44:37,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.257,2025-06-06/PXL_20250606_234439508.jpg,F
1004,/2025-06-06,PXL_20250606_234439508.jpg,3687408,37.806781,-122.412008,4080,3072,2025:06:06 16:44:39,0232,Google,Pixel 8 Pro,1, ,best,5,,4.453,,T
1005,/2025-06-06,PXL_20250606_234618317.jpg,2979105,37.818072,-122.47255,4080,3072,2025:06:06 16:46:18,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.518,,F
1006,/2025-06-06,PXL_20250606_234624653.jpg,3745711,37.818072,-122.47255,4080,3072,2025:06:06 16:46:24,0232,Google,Pixel 8 Pro,1, ,good,4,,4.803,,F
1007,/2025-06-06,PXL_20250606_234947495.jpg,2361261,37.773161,-122.479281,4080,3072,2025:06:06 16:49:47,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.967,,F
1008,/2025-06-06,PXL_20250606_234956136.jpg,1891374,37.814528,-122.492631,4080,3072,2025:06:06 16:49:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.649,,F
1009,/2025-06-06,PXL_20250607_000053480.PORTRAIT.jpg,2818204,37.814528,-122.492631,3072,4080,2025:06:06 17:00:53,0232,Google,Pixel 8 Pro,1, ,good,4,,5.084,,F
1010,/2025-06-08,PXL_20250608_143709503.jpg,1937710,47.8152,-128.123881,4080,3072,2025:06:08 07:37:09,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.911,,F
1011,/2025-06-09,PXL_20250609_142915595.jpg,1890927,55.101553,-131.136561,3072,4080,2025:06:09 06:29:15,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.574,2025-06-09/PXL_20250609_142923276.jpg,F
1012,/2025-06-09,PXL_20250609_142923276.jpg,1703799,55.101553,-131.136561,4080,3072,2025:06:09 06:29:23,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.626,,T
1013,/2025-06-09,PXL_20250609_143041329.PANO.jpg,2027287,55.108083,-131.137664,4030,1609,2025:06:09 06:30:44,0,Google,Pixel 8 Pro,0, ,ok,3,,5.378,,F
1014,/2025-06-09,PXL_20250609_143100519.jpg,1849125,55.108083,-131.137664,4080,3072,2025:06:09 06:31:00,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.733,,F
1015,/2025-06-09,PXL_20250609_143412609.jpg,2486927,55.125261,-131.139511,4080,3072,2025:06:09 06:34:12,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.972,,T
1016,/2025-06-09,PXL_20250609_143418158.jpg,1528918,55.125261,-131.139511,4080,3072,2025:06:09 06:34:18,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.862,2025-06-09/PXL_20250609_143412609.jpg,F
1017,/2025-06-09,PXL_20250609_143425830.jpg,1842619,55.125261,-131.139511,3072,4080,2025:06:09 06:34:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.649,2025-06-09/PXL_20250609_143412609.jpg,F
1018,/2025-06-09,PXL_20250609_143455883.jpg,1972521,55.127614,-131.140078,3072,4080,2025:06:09 06:34:55,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.643,2025-06-09/PXL_20250609_143503742.jpg,F
1019,/2025-06-09,PXL_20250609_143503742.jpg,1669734,55.127614,-131.140078,3072,4080,2025:06:09 06:35:03,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.645,,T
1020,/2025-06-09,PXL_20250609_143558643.jpg,2895536,55.131125,-131.141428,4080,3072,2025:06:09 06:35:58,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.815,,F
1021,/2025-06-09,PXL_20250609_143603027.jpg,2579652,55.131125,-131.141428,4080,3072,2025:06:09 06:36:03,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.935,2025-06-09/PXL_20250609_143617788.jpg,F
1022,/2025-06-09,PXL_20250609_143607798.jpg,2103106,55.131125,-131.141428,4080,3072,2025:06:09 06:36:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.937,2025-06-09/PXL_20250609_143617788.jpg,F
1023,/2025-06-09,PXL_20250609_143610781.jpg,1717134,55.131125,-131.141428,4080,3072,2025:06:09 06:36:10,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.830,2025-06-09/PXL_20250609_143617788.jpg,F
1024,/2025-06-09,PXL_20250609_143617788.jpg,2840651,55.131125,-131.141428,4080,3072,2025:06:09 06:36:17,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.951,,T
1025,/2025-06-09,PXL_20250609_143625131.jpg,2736048,55.131125,-131.141428,4080,3072,2025:06:09 06:36:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.771,2025-06-09/PXL_20250609_143617788.jpg,F
1026,/2025-06-09,PXL_20250609_143652860.jpg,3621727,55.134411,-131.142356,4080,3072,2025:06:09 06:36:52,0232,Google,Pixel 8 Pro,1, ,good,4,,5.081,,T
1027,/2025-06-09,PXL_20250609_143700032.jpg,2033954,55.134411,-131.142356,4080,3072,2025:06:09 06:37:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.888,2025-06-09/PXL_20250609_143652860.jpg,F
1028,/2025-06-09,PXL_20250609_143946554.jpg,1746928,55.140836,-131.146611,4080,3072,2025:06:09 06:39:46,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.644,,F
1029,/2025-06-09,PXL_20250609_144301449.jpg,2400862,55.147775,-131.155906,3072,4080,2025:06:09 06:43:01,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.928,,F
1030,/2025-06-09,PXL_20250609_155524628.jpg,1961505,55.269578,-131.485381,4080,3072,2025:06:09 07:55:24,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.699,2025-06-09/PXL_20250609_155533987.jpg,F
1031,/2025-06-09,PXL_20250609_155533987.jpg,2069533,55.269578,-131.485381,4080,3072,2025:06:09 07:55:33,0232,Google,Pixel 8 Pro,1, ,good,4,,4.719,,T
1032,/2025-06-09,PXL_20250609_160739830.jpg,2786205,55.287961,-131.547219,4080,3072,2025:06:09 08:07:39,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.573,2025-06-09/PXL_20250609_160743195.jpg,F
1033,/2025-06-09,PXL_20250609_160743195.jpg,2317799,55.287961,-131.547219,4080,3072,2025:06:09 08:07:43,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.848,,T
1034,/2025-06-09,PXL_20250609_160748953.jpg,1863302,55.287961,-131.547219,4080,3072,2025:06:09 08:07:48,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.415,2025-06-09/PXL_20250609_160743195.jpg,F
1035,/2025-06-09,PXL_20250609_160857014.jpg,2485510,55.289742,-131.553725,4080,3072,2025:06:09 08:08:57,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.589,,F
1036,/2025-06-09,PXL_20250609_160916334.jpg,2342775,55.289742,-131.553725,4080,3072,2025:06:09 08:09:16,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.346,,F
1037,/2025-06-09,PXL_20250609_181112143.jpg,4478842,55.343036,-131.650369,4080,3072,2025:06:09 10:11:12,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.558,2025-06-09/PXL_20250609_181235977.jpg,F
1038,/2025-06-09,PXL_20250609_181155834.jpg,4895858,55.343761,-131.651325,4080,3072,2025:06:09 10:11:55,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.760,2025-06-09/PXL_20250609_181235977.jpg,F
1039,/2025-06-09,PXL_20250609_181229401.jpg,3007733,55.343761,-131.651325,4080,3072,2025:06:09 10:12:29,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.506,2025-06-09/PXL_20250609_181235977.jpg,F
1040,/2025-06-09,PXL_20250609_181235977.jpg,4863853,55.343761,-131.651325,4080,3072,2025:06:09 10:12:35,0232,Google,Pixel 8 Pro,1, ,good,4,,4.795,,T
1041,/2025-06-09,PXL_20250609_182838771.jpg,3076042,55.341972,-131.649875,4080,3072,2025:06:09 10:28:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.158,2025-06-09/PXL_20250609_183047986.jpg,F
1042,/2025-06-09,PXL_20250609_183026439.jpg,3400395,55.342042,-131.649772,3072,4080,2025:06:09 10:30:26,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.265,2025-06-09/PXL_20250609_183047986.jpg,F
1043,/2025-06-09,PXL_20250609_183047986.jpg,3354352,55.342042,-131.649772,3072,4080,2025:06:09 10:30:47,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.270,,T
1044,/2025-06-09,PXL_20250609_183238253.jpg,3066945,55.34255,-131.648003,4080,3072,2025:06:09 10:32:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.524,2025-06-09/PXL_20250609_183047986.jpg,F
1045,/2025-06-09,PXL_20250609_202132742.LONG_EXPOSURE-01.COVER.jpg,6185575,55.347547,-131.494103,3072,4080,2025:06:09 12:21:32,0232,Google,Pixel 8 Pro,1, ,good,4,,4.795,,T
1046,/2025-06-09,PXL_20250609_202132742.LONG_EXPOSURE-02.ORIGINAL.jpg,7115358,55.347547,-131.494103,3072,4080,2025:06:09 12:21:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.628,2025-06-09/PXL_20250609_202132742.LONG_EXPOSURE-01.COVER.jpg,F
1047,/2025-06-09,PXL_20250609_202138363.LONG_EXPOSURE-01.COVER.jpg,5841565,55.347547,-131.494103,3072,4080,2025:06:09 12:21:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.709,2025-06-09/PXL_20250609_202132742.LONG_EXPOSURE-01.COVER.jpg,F
1048,/2025-06-09,PXL_20250609_202138363.LONG_EXPOSURE-02.ORIGINAL.jpg,6888370,55.347547,-131.494103,3072,4080,2025:06:09 12:21:38,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.537,2025-06-09/PXL_20250609_202132742.LONG_EXPOSURE-01.COVER.jpg,F
1049,/2025-06-09,PXL_20250609_202148348.jpg,7252550,55.347547,-131.494103,3072,4080,2025:06:09 12:21:48,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.560,2025-06-09/PXL_20250609_202132742.LONG_EXPOSURE-01.COVER.jpg,F
1050,/2025-06-09,PXL_20250609_214955961.jpg,5294101,55.365344,-131.474736,3072,4080,2025:06:09 13:49:55,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.425,2025-06-09/PXL_20250609_215001513.jpg,F
1051,/2025-06-09,PXL_20250609_215001513.jpg,6127077,55.365344,-131.474736,4080,3072,2025:06:09 13:50:01,0232,Google,Pixel 8 Pro,1, ,best,5,,4.883,,T
1052,/2025-06-09,PXL_20250609_223100787.jpg,2276334,55.342708,-131.644683,3072,4080,2025:06:09 14:31:00,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.226,,F
1053,/2025-06-09,PXL_20250609_223241196.PORTRAIT.jpg,3839646,55.342714,-131.644561,4080,3072,2025:06:09 14:32:41,0232,Google,Pixel 8 Pro,1, ,good,4,,5.113,,T
1054,/2025-06-09,PXL_20250609_230917640.PORTRAIT.jpg,4025914,55.342778,-131.644483,4080,3072,2025:06:09 15:09:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.773,2025-06-09/PXL_20250609_223241196.PORTRAIT.jpg,F
1055,/2025-06-09,PXL_20250610_061857142.NIGHT.jpg,1414370,55.464736,-131.918339,4080,3072,2025:06:09 22:18:57,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.729,2025-06-09/PXL_20250610_061909903.NIGHT.jpg,F
1056,/2025-06-09,PXL_20250610_061909903.NIGHT.jpg,1438930,55.464736,-131.918339,4080,3072,2025:06:09 22:19:09,0232,Google,Pixel 8 Pro,1, ,good,4,,4.942,,T
1057,/2025-06-09,PXL_20250610_061945394.NIGHT.jpg,1215284,55.464736,-131.918339,3072,4080,2025:06:09 22:19:45,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.861,2025-06-09/PXL_20250610_061909903.NIGHT.jpg,F
1058,/2025-06-10,PXL_20250610_135308302.jpg,1711046,56.460272,-132.425589,3072,4080,2025:06:10 05:53:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.769,2025-06-10/PXL_20250610_135314489.jpg,F
1059,/2025-06-10,PXL_20250610_135314489.jpg,1873879,56.460272,-132.425589,4080,3072,2025:06:10 05:53:14,0232,Google,Pixel 8 Pro,1, ,good,4,,4.883,,T
1060,/2025-06-10,PXL_20250610_135319910.jpg,2795315,56.460272,-132.425589,4080,3072,2025:06:10 05:53:19,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.842,2025-06-10/PXL_20250610_135314489.jpg,F
1061,/2025-06-10,PXL_20250610_135608651.jpg,1962670,56.461892,-132.413675,4080,3072,2025:06:10 05:56:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.912,2025-06-10/PXL_20250610_135613838.jpg,F
1062,/2025-06-10,PXL_20250610_135613838.jpg,1918325,56.461892,-132.413675,4080,3072,2025:06:10 05:56:13,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.977,,T
1063,/2025-06-10,PXL_20250610_135620985.jpg,1405031,56.461892,-132.413675,4080,3072,2025:06:10 05:56:20,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.656,2025-06-10/PXL_20250610_135613838.jpg,F
1064,/2025-06-10,PXL_20250610_135624673.jpg,3065703,56.461892,-132.413675,4080,3072,2025:06:10 05:56:24,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.385,2025-06-10/PXL_20250610_135613838.jpg,F
1065,/2025-06-10,PXL_20250610_135628850.jpg,2554832,56.461892,-132.413675,3072,4080,2025:06:10 05:56:28,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.376,2025-06-10/PXL_20250610_135613838.jpg,F
1066,/2025-06-10,PXL_20250610_141626421.NIGHT.jpg,3150071,56.471381,-132.390792,4080,3072,2025:06:10 06:16:26,0232,Google,Pixel 8 Pro,1, ,best,5,,4.494,2025-06-10/PXL_20250610_152226885.jpg,F
1067,/2025-06-10,PXL_20250610_152222830.jpg,2632462,56.471644,-132.3876,3072,4080,2025:06:10 07:22:22,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.126,2025-06-10/PXL_20250610_152226885.jpg,F
1068,/2025-06-10,PXL_20250610_152226885.jpg,1928543,56.471644,-132.3876,3072,4080,2025:06:10 07:22:26,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.268,,T
1069,/2025-06-10,PXL_20250610_153325793.jpg,1553564,56.471369,-132.387481,3072,4080,2025:06:10 07:33:25,0232,Google,Pixel 8 Pro,1, ,bad,1,,4.565,,F
1070,/2025-06-10,PXL_20250610_160452181.jpg,2295255,56.469669,-132.383267,3072,4080,2025:06:10 08:04:52,0232,Google,Pixel 8 Pro,1, ,good,4,,4.896,,F
1071,/2025-06-10,PXL_20250610_160501666.jpg,2824311,56.469669,-132.383267,4080,3072,2025:06:10 08:05:01,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.396,2025-06-10/PXL_20250610_160559586.jpg,F
1072,/2025-06-10,PXL_20250610_160559586.jpg,2254226,56.469728,-132.383175,3072,4080,2025:06:10 08:05:59,0232,Google,Pixel 8 Pro,1, ,bad,1,,4.645,,T
1073,/2025-06-10,PXL_20250610_163241531.jpg,2435141,56.470025,-132.383414,3648,2736,2025:06:10 08:32:41,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.853,,F
1074,/2025-06-10,PXL_20250610_172539503.jpg,4927159,56.482789,-132.393839,3072,4080,2025:06:10 09:25:39,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.861,,F
1075,/2025-06-10,PXL_20250610_172547011.jpg,3065270,56.482789,-132.393839,4080,3072,2025:06:10 09:25:47,0232,Google,Pixel 8 Pro,1, ,bad,1,,4.690,,T
1076,/2025-06-10,PXL_20250610_172708288.jpg,3277437,56.482817,-132.394014,4080,3072,2025:06:10 09:27:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.611,2025-06-10/PXL_20250610_172547011.jpg,F
1077,/2025-06-10,PXL_20250610_172815765.jpg,4528818,56.482861,-132.392803,4080,3072,2025:06:10 09:28:15,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.669,,F
1078,/2025-06-10,PXL_20250610_175931729.jpg,3243625,56.471367,-132.387375,3072,4080,2025:06:10 09:59:31,0232,Google,Pixel 8 Pro,1, ,bad,1,,4.465,,F
1079,/2025-06-10,PXL_20250610_182117164.jpg,983139,56.470858,-132.385286,4080,3072,2025:06:10 10:21:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.773,2025-06-10/PXL_20250610_182125959.jpg,F
1080,/2025-06-10,PXL_20250610_182125959.jpg,1047964,56.470858,-132.385286,4080,3072,2025:06:10 10:21:25,0232,Google,Pixel 8 Pro,1, ,good,4,,4.934,,T
1081,/2025-06-10,PXL_20250611_032856485.jpg,3745234,0,0,3072,4080,2025:06:10 19:28:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.633,2025-06-11/PXL_20250611_200609772.jpg,F
1082,/2025-06-11,PXL_20250611_144134964.jpg,1700963,0,0,3072,4080,2025:06:11 06:41:34,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.952,2025-06-14/PXL_20250614_152207584.jpg,F
1083,/2025-06-11,PXL_20250611_144212067.jpg,2488913,59.049183,-135.237189,4080,3072,2025:06:11 06:42:12,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.274,2025-06-11/PXL_20250611_144249642.jpg,F
1084,/2025-06-11,PXL_20250611_144249642.jpg,2535144,59.049183,-135.237189,4080,3072,2025:06:11 06:42:49,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.352,,T
1085,/2025-06-11,PXL_20250611_144300083.jpg,1871239,59.049183,-135.237189,3072,4080,2025:06:11 06:43:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.171,2025-06-11/PXL_20250611_144303065.jpg,F
1086,/2025-06-11,PXL_20250611_144303065.jpg,2022987,59.049183,-135.237189,4080,3072,2025:06:11 06:43:03,0232,Google,Pixel 8 Pro,1, ,good,4,,5.273,,T
1087,/2025-06-11,PXL_20250611_144339863.jpg,1267176,59.053681,-135.239986,4080,3072,2025:06:11 06:43:39,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.979,,F
1088,/2025-06-11,PXL_20250611_144713783.jpg,2008996,59.064222,-135.245142,4080,3072,2025:06:11 06:47:13,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.916,2025-06-11/PXL_20250611_144815735.jpg,F
1089,/2025-06-11,PXL_20250611_144719906.jpg,2797961,59.064222,-135.245142,4080,3072,2025:06:11 06:47:19,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.653,2025-06-11/PXL_20250611_144815735.jpg,F
1090,/2025-06-11,PXL_20250611_144802673.jpg,2447984,59.064222,-135.245142,3072,4080,2025:06:11 06:48:02,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.745,2025-06-11/PXL_20250611_144815735.jpg,F
1091,/2025-06-11,PXL_20250611_144807705.jpg,2581311,59.064222,-135.245142,4080,3072,2025:06:11 06:48:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.793,2025-06-11/PXL_20250611_144815735.jpg,F
1092,/2025-06-11,PXL_20250611_144815735.jpg,1852595,59.064222,-135.245142,4080,3072,2025:06:11 06:48:15,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.236,,T
1093,/2025-06-11,PXL_20250611_145339078.jpg,2192833,59.083681,-135.256231,4080,3072,2025:06:11 06:53:39,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.107,,T
1094,/2025-06-11,PXL_20250611_145346280.jpg,2363103,59.083681,-135.256231,4080,3072,2025:06:11 06:53:46,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.799,,F
1095,/2025-06-11,PXL_20250611_145357221.jpg,2377382,59.083681,-135.256231,3072,4080,2025:06:11 06:53:57,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.717,2025-06-11/PXL_20250611_145339078.jpg,F
1096,/2025-06-11,PXL_20250611_145406566.jpg,2377804,59.086836,-135.258806,4080,3072,2025:06:11 06:54:06,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.954,,F
1097,/2025-06-11,PXL_20250611_145622582.jpg,1961425,59.094064,-135.264408,4080,3072,2025:06:11 06:56:22,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.074,,T
1098,/2025-06-11,PXL_20250611_145627387.jpg,1799190,59.094064,-135.264408,3072,4080,2025:06:11 06:56:27,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.867,2025-06-11/PXL_20250611_145622582.jpg,F
1099,/2025-06-11,PXL_20250611_145636862.jpg,2321645,59.094064,-135.264408,4080,3072,2025:06:11 06:56:36,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.870,2025-06-11/PXL_20250611_145622582.jpg,F
1100,/2025-06-11,PXL_20250611_145835179.jpg,2413180,59.100383,-135.269414,4080,3072,2025:06:11 06:58:35,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.312,,F
1101,/2025-06-11,PXL_20250611_145948410.jpg,2465694,59.104106,-135.2726,4080,3072,2025:06:11 06:59:48,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.955,,T
1102,/2025-06-11,PXL_20250611_145958147.jpg,1980811,59.104106,-135.2726,4080,3072,2025:06:11 06:59:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.585,2025-06-11/PXL_20250611_145948410.jpg,F
1103,/2025-06-11,PXL_20250611_150022537.jpg,1556245,59.104106,-135.2726,4080,3072,2025:06:11 07:00:22,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.895,2025-06-11/PXL_20250611_145948410.jpg,F
1104,/2025-06-11,PXL_20250611_150107960.jpg,1802418,59.108031,-135.275794,4080,3072,2025:06:11 07:01:07,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.728,,T
1105,/2025-06-11,PXL_20250611_150116973.jpg,2024167,59.108031,-135.275794,4080,3072,2025:06:11 07:01:16,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.534,2025-06-11/PXL_20250611_150107960.jpg,F
1106,/2025-06-11,PXL_20250611_150125617.jpg,2310191,59.108031,-135.275794,3072,4080,2025:06:11 07:01:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.338,2025-06-11/PXL_20250611_150107960.jpg,F
1107,/2025-06-11,PXL_20250611_150554659.jpg,2015999,59.122317,-135.286989,4080,3072,2025:06:11 07:05:54,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.983,,F
1108,/2025-06-11,PXL_20250611_151631542.jpg,3233603,59.154586,-135.312583,3072,4080,2025:06:11 07:16:31,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.478,2025-06-11/PXL_20250611_151733178~2.jpg,F
1109,/2025-06-11,PXL_20250611_151651050.jpg,2709980,59.154586,-135.312583,3072,4080,2025:06:11 07:16:51,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.330,2025-06-11/PXL_20250611_151733178~2.jpg,F
1110,/2025-06-11,PXL_20250611_151656370.jpg,2895888,59.154586,-135.312583,3072,4080,2025:06:11 07:16:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.426,2025-06-11/PXL_20250611_151733178~2.jpg,F
1111,/2025-06-11,PXL_20250611_151656370~2.jpg,1744631,59.154586,-135.312583,2219,4055,2025:06:11 07:16:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.319,2025-06-11/PXL_20250611_151733178~2.jpg,F
1112,/2025-06-11,PXL_20250611_151733178.jpg,2635280,59.154586,-135.312583,4080,3072,2025:06:11 07:17:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.779,2025-06-11/PXL_20250611_151733178~2.jpg,F
1113,/2025-06-11,PXL_20250611_151733178~2.jpg,1075223,59.154586,-135.312583,2598,2650,2025:06:11 07:17:33,0232,Google,Pixel 8 Pro,1, ,good,4,,4.891,,T
1114,/2025-06-11,PXL_20250611_151750343.jpg,2987686,59.154586,-135.312583,3072,4080,2025:06:11 07:17:50,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.473,2025-06-11/PXL_20250611_151733178~2.jpg,F
1115,/2025-06-11,PXL_20250611_151754896.jpg,2990728,59.154586,-135.312583,3072,4080,2025:06:11 07:17:54,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.426,2025-06-11/PXL_20250611_151733178~2.jpg,F
1116,/2025-06-11,PXL_20250611_151826906.jpg,2533364,59.160506,-135.317256,4080,3072,2025:06:11 07:18:26,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.745,,T
1117,/2025-06-11,PXL_20250611_151904972.jpg,3463568,59.160506,-135.317256,4080,3072,2025:06:11 07:19:04,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.739,2025-06-11/PXL_20250611_151826906.jpg,F
1118,/2025-06-11,PXL_20250611_151927685.jpg,3240031,59.160506,-135.317256,4080,3072,2025:06:11 07:19:27,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.633,2025-06-11/PXL_20250611_151826906.jpg,F
1119,/2025-06-11,PXL_20250611_155737591.jpg,3639000,59.227253,-135.433697,4080,3072,2025:06:11 07:57:37,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.028,,F
1120,/2025-06-11,PXL_20250611_160737802.jpg,3348763,59.229233,-135.436597,4080,3072,2025:06:11 08:07:37,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.201,2025-06-11/PXL_20250611_182830648.jpg,F
1121,/2025-06-11,PXL_20250611_160926468.jpg,3266504,59.229714,-135.436028,4080,3072,2025:06:11 08:09:26,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.019,,F
1122,/2025-06-11,PXL_20250611_161008476.jpg,4379265,59.229714,-135.436028,4080,3072,2025:06:11 08:10:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.621,2025-06-11/PXL_20250611_182830648.jpg,F
1123,/2025-06-11,PXL_20250611_161843189.jpg,2986703,59.229736,-135.43625,3072,4080,2025:06:11 08:18:43,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.586,2025-06-11/PXL_20250611_161856013.jpg,F
1124,/2025-06-11,PXL_20250611_161846654.jpg,3073813,59.229736,-135.43625,3072,4080,2025:06:11 08:18:46,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.400,2025-06-11/PXL_20250611_161856013.jpg,F
1125,/2025-06-11,PXL_20250611_161856013.jpg,3387391,59.229736,-135.43625,4080,3072,2025:06:11 08:18:56,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.921,,T
1126,/2025-06-11,PXL_20250611_162445195.PANO.jpg,2541088,59.229778,-135.436317,4184,1631,2025:06:11 08:24:48,0,Google,Pixel 8 Pro,0, ,good,4,,4.473,2025-06-11/PXL_20250611_182830648.jpg,F
