file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target,cosine_sim,img_caption,img_intro_paragraph,img_album_uri,img_ext_descr,img_title
1000,,eastern_europe_map.png,331672,0,0,0,0,1969:12:31 16:00:00,0,na,na,0, ,tbd,4,,5.052,,F,-1,,,,,
1001,/2024-04-11,PXL_20240411_123121259.jpg,2105542,50.106111,14.266658,3280,2464,2024:04:11 14:31:21,232,Google,Pixel 6a,1, ,tbd,3,,4.164,,F,-1,,,,,
1002,/2024-04-11,PXL_20240411_142016760.jpg,2578042,50.083931,14.427864,3024,4032,2024:04:11 16:20:16,232,Google,Pixel 6a,1, ,dup,2,,4.693,2024-04-11/PXL_20240411_184942196.NIGHT.jpg,F,0.853244,,,,,
1003,/2024-04-11,PXL_20240411_142025452.jpg,2624974,50.083931,14.427864,3024,4032,2024:04:11 16:20:25,232,Google,Pixel 6a,1, ,good,4,,4.650,,T,-1,,,,,
1004,/2024-04-11,PXL_20240411_142122136.jpg,3100444,50.084311,14.428869,3024,4032,2024:04:11 16:21:22,232,Google,Pixel 6a,1, ,dup,2,,4.635,2024-04-11/PXL_20240411_142025452.jpg,F,0.867698,,,,,
1005,/2024-04-11,PXL_20240411_143319770.jpg,2334073,50.084161,14.429278,3024,4032,2024:04:11 16:33:19,232,Google,Pixel 6a,1, ,dup,2,,4.158,2024-04-11/PXL_20240411_143343386.jpg,F,0.902216,,,,,
1006,/2024-04-11,PXL_20240411_143343386.jpg,2713985,50.084161,14.429278,3024,4032,2024:04:11 16:33:43,232,Google,Pixel 6a,1, ,tbd,4,,4.447,,T,-1,,,,,
1007,/2024-04-11,PXL_20240411_143446920.PORTRAIT.jpg,4674611,50.084167,14.429278,3024,4032,2024:04:11 16:34:46,232,Google,Pixel 6a,1, ,dup,2,,4.446,,F,-1,,,,,
1008,/2024-04-11,PXL_20240411_143504440.PORTRAIT.jpg,4267713,50.084167,14.429278,3024,4032,2024:04:11 16:35:04,232,Google,Pixel 6a,1, ,tbd,4,,4.509,,F,-1,,,,,
1009,/2024-04-11,PXL_20240411_143802946.PORTRAIT.jpg,5991128,50.08415,14.429272,3024,4032,2024:04:11 16:38:02,232,Google,Pixel 6a,1, ,ok,3,,4.213,,F,-1,,,,,
1010,/2024-04-11,PXL_20240411_143807767.PORTRAIT.jpg,5110809,50.08415,14.429272,3024,4032,2024:04:11 16:38:07,232,Google,Pixel 6a,1, ,ok,3,,4.527,,F,-1,,,,,
1011,/2024-04-11,PXL_20240411_145717023.PORTRAIT.jpg,3689613,50.084147,14.429303,4032,3024,2024:04:11 16:57:17,232,Google,Pixel 6a,1, ,reject,0,,4.662,,F,-1,,,,,
1012,/2024-04-11,PXL_20240411_150355230.jpg,2759200,50.084153,14.429269,3024,4032,2024:04:11 17:03:55,232,Google,Pixel 6a,1, ,ok,3,,4.532,,F,-1,,,,,
1013,/2024-04-11,PXL_20240411_164114590.jpg,3297724,50.092939,14.439786,4032,3024,2024:04:11 18:41:14,232,Google,Pixel 6a,1, ,ok,3,,4.340,,T,-1,,,,,
1014,/2024-04-11,PXL_20240411_164120259.jpg,3327121,50.092939,14.439786,4032,3024,2024:04:11 18:41:20,232,Google,Pixel 6a,1, ,dup,2,,4.253,2024-04-11/PXL_20240411_164114590.jpg,F,0.951499,,,,,
1015,/2024-04-11,PXL_20240411_165706387.jpg,3379017,50.093614,14.429394,4032,3024,2024:04:11 18:57:06,232,Google,Pixel 6a,1, ,ok,3,,4.274,,F,-1,,,,,
1016,/2024-04-11,PXL_20240411_165709089.jpg,2043759,50.093614,14.429394,4032,3024,2024:04:11 18:57:09,232,Google,Pixel 6a,1, ,tbd,3,,4.191,,F,-1,,,,,
1017,/2024-04-11,PXL_20240411_170809541.jpg,2201622,50.092342,14.418086,4032,3024,2024:04:11 19:08:09,232,Google,Pixel 6a,1, ,tbd,3,,4.341,,F,-1,,,,,
1018,/2024-04-11,PXL_20240411_170830094.jpg,2286821,50.0886,14.415317,4032,3024,2024:04:11 19:08:30,232,Google,Pixel 6a,1, ,tbd,3,,4.283,,F,-1,,,,,
1019,/2024-04-11,PXL_20240411_171906390.jpg,3443618,50.086569,14.387317,3024,4032,2024:04:11 19:19:06,232,Google,Pixel 6a,1, ,tbd,3,,4.510,,T,-1,,,,,
1020,/2024-04-11,PXL_20240411_171907573.jpg,3289383,50.086569,14.387317,3024,4032,2024:04:11 19:19:07,232,Google,Pixel 6a,1, ,dup,2,,4.445,2024-04-11/PXL_20240411_171906390.jpg,F,0.984144,,,,,
1021,/2024-04-11,PXL_20240411_171919706.jpg,3482686,50.086569,14.387317,3024,4032,2024:04:11 19:19:19,232,Google,Pixel 6a,1, ,dup,2,,4.453,2024-04-11/PXL_20240411_171906390.jpg,F,0.952618,,,,,
1022,/2024-04-11,PXL_20240411_171938020.jpg,2571886,50.086569,14.387317,3024,4032,2024:04:11 19:19:38,232,Google,Pixel 6a,1, ,dup,2,,4.336,2024-04-11/PXL_20240411_171906390.jpg,F,0.895513,,,,,
1023,/2024-04-11,PXL_20240411_172049611.jpg,5093517,50.086511,14.388042,3024,4032,2024:04:11 19:20:49,232,Google,Pixel 6a,1, ,tbd,3,,4.162,,F,-1,,,,,
1024,/2024-04-11,PXL_20240411_172052135.jpg,5491154,50.086511,14.388042,3024,4032,2024:04:11 19:20:52,232,Google,Pixel 6a,1, ,tbd,3,,4.302,,F,-1,,,,,
1025,/2024-04-11,PXL_20240411_172135234.jpg,3457537,50.086511,14.388042,4032,3024,2024:04:11 19:21:35,232,Google,Pixel 6a,1, ,dup,2,,4.640,2024-04-11/PXL_20240411_172226106.jpg,F,0.922147,,,,,
1026,/2024-04-11,PXL_20240411_172141479.jpg,3546971,50.086511,14.388042,4032,3024,2024:04:11 19:21:41,232,Google,Pixel 6a,1, ,dup,2,,4.538,2024-04-11/PXL_20240411_172226106.jpg,F,0.853445,,,,,
1027,/2024-04-11,PXL_20240411_172149688.jpg,3188016,50.086511,14.388042,4032,3024,2024:04:11 19:21:49,232,Google,Pixel 6a,1, ,dup,2,,4.540,2024-04-11/PXL_20240411_172226106.jpg,F,0.971060,,,,,
1028,/2024-04-11,PXL_20240411_172226106.jpg,3214908,50.086675,14.388442,4032,3024,2024:04:11 19:22:26,232,Google,Pixel 6a,1, ,tbd,4,,4.704,,T,-1,,,,,
1029,/2024-04-11,PXL_20240411_172312657.jpg,2454307,50.086675,14.388442,3024,4032,2024:04:11 19:23:12,232,Google,Pixel 6a,1, ,dup,2,,4.863,2024-04-11/PXL_20240411_172320799.jpg,F,0.901025,,,,,
1030,/2024-04-11,PXL_20240411_172320799.jpg,1920493,50.086675,14.388442,3024,4032,2024:04:11 19:23:20,232,Google,Pixel 6a,1, ,tbd,3,,4.936,,T,-1,,,,,
1031,/2024-04-11,PXL_20240411_172325459.jpg,2955741,50.086675,14.388442,3024,4032,2024:04:11 19:23:25,232,Google,Pixel 6a,1, ,dup,2,,4.186,2024-04-11/PXL_20240411_172340234.jpg,F,0.867524,,,,,
1032,/2024-04-11,PXL_20240411_172340234.jpg,3515983,50.086675,14.388442,3024,4032,2024:04:11 19:23:40,232,Google,Pixel 6a,1, ,tbd,3,,4.328,,T,-1,,,,,
1033,/2024-04-11,PXL_20240411_172449452.jpg,3091190,50.086856,14.389592,4032,3024,2024:04:11 19:24:49,232,Google,Pixel 6a,1, ,tbd,3,,4.581,,F,-1,,,,,
1034,/2024-04-11,PXL_20240411_172817476.jpg,2003416,50.086856,14.388803,3280,2464,2024:04:11 19:28:17,232,Google,Pixel 6a,1, ,bad,1,,3.752,,F,-1,,,,,
1035,/2024-04-11,PXL_20240411_172818346.jpg,1997282,50.086856,14.388803,3280,2464,2024:04:11 19:28:18,232,Google,Pixel 6a,1, ,tbd,4,,3.925,,F,-1,,,,,
1036,/2024-04-11,PXL_20240411_174334572.jpg,3013235,50.087108,14.388814,3024,4032,2024:04:11 19:43:34,232,Google,Pixel 6a,1, ,tbd,3,,4.177,,F,-1,,,,,
1037,/2024-04-11,PXL_20240411_181937482.NIGHT.jpg,1482862,50.087853,14.404442,3024,4032,2024:04:11 20:19:37,232,Google,Pixel 6a,1, ,dup,2,,4.406,2024-04-11/PXL_20240411_184942196.NIGHT.jpg,F,0.851727,,,,,
1038,/2024-04-11,PXL_20240411_181957353.NIGHT.jpg,2046979,50.087853,14.404442,3024,4032,2024:04:11 20:19:57,232,Google,Pixel 6a,1, ,tbd,3,,4.834,,F,-1,,,,,
1039,/2024-04-11,PXL_20240411_182009006.NIGHT.jpg,2121584,50.087853,14.404442,3024,4032,2024:04:11 20:20:09,232,Google,Pixel 6a,1, ,dup,2,,4.812,2024-04-11/PXL_20240411_184942196.NIGHT.jpg,F,0.851145,,,,,
1040,/2024-04-11,PXL_20240411_182313997.NIGHT.jpg,3462904,50.087403,14.405722,3024,4032,2024:04:11 20:23:13,232,Google,Pixel 6a,1, ,dup,2,,4.616,,F,-1,,,,,
1041,/2024-04-11,PXL_20240411_182326958.NIGHT.jpg,2562419,50.087403,14.405722,3024,4032,2024:04:11 20:23:26,232,Google,Pixel 6a,1, ,dup,2,,4.712,2024-04-11/PXL_20240411_182415935.NIGHT.jpg,F,0.877573,,,,,
1042,/2024-04-11,PXL_20240411_182415935.NIGHT.jpg,3517055,50.087297,14.406439,3024,4032,2024:04:11 20:24:15,232,Google,Pixel 6a,1, ,tbd,4,,4.713,,T,-1,,,,,
1043,/2024-04-11,PXL_20240411_182421555.NIGHT.jpg,3069618,50.087297,14.406439,3024,4032,2024:04:11 20:24:21,232,Google,Pixel 6a,1, ,dup,2,,4.706,2024-04-11/PXL_20240411_182415935.NIGHT.jpg,F,0.964346,,,,,
1044,/2024-04-11,PXL_20240411_182501647.NIGHT.jpg,2432177,50.087297,14.406439,3024,4032,2024:04:11 20:25:01,232,Google,Pixel 6a,1, ,dup,2,,4.863,2024-04-11/PXL_20240411_184603778.NIGHT.jpg,F,0.875329,,,,,
1045,/2024-04-11,PXL_20240411_182505532.NIGHT.jpg,2410822,50.087297,14.406439,3024,4032,2024:04:11 20:25:05,232,Google,Pixel 6a,1, ,dup,2,,4.969,2024-04-11/PXL_20240411_184603778.NIGHT.jpg,F,0.872475,,,,,
1046,/2024-04-11,PXL_20240411_182614256.NIGHT.jpg,2569509,50.087075,14.407325,3024,4032,2024:04:11 20:26:14,232,Google,Pixel 6a,1, ,dup,2,,4.962,2024-04-11/PXL_20240411_182631269.NIGHT.jpg,F,0.909153,,,,,
1047,/2024-04-11,PXL_20240411_182626965.NIGHT.jpg,2498476,50.087075,14.407325,4032,3024,2024:04:11 20:26:26,232,Google,Pixel 6a,1, ,dup,2,,4.757,2024-04-11/PXL_20240411_182631269.NIGHT.jpg,F,0.962437,,,,,
1048,/2024-04-11,PXL_20240411_182631269.NIGHT.jpg,3144837,50.087075,14.407325,4032,3024,2024:04:11 20:26:31,232,Google,Pixel 6a,1, ,tbd,4,,5.004,,T,-1,,,,,
1049,/2024-04-11,PXL_20240411_182656375.NIGHT.jpg,2707241,50.087075,14.407325,4032,3024,2024:04:11 20:26:56,232,Google,Pixel 6a,1, ,dup,2,,4.862,2024-04-11/PXL_20240411_182834456.NIGHT.jpg,F,0.869096,,,,,
1050,/2024-04-11,PXL_20240411_182834456.NIGHT.jpg,1562655,50.086858,14.408647,4032,3024,2024:04:11 20:28:34,232,Google,Pixel 6a,1, ,best,5,,5.309,,T,-1,Old Town Bridge Tower - Charles Bridge,"As part of the Danube River cruise, taking us to Eastern Europen Capitals, we'd booked a precruise extension of 3 nights in Prague.",https://photos.app.goo.gl/8364RWdirRYXPcse8,,"April 11 to 13, 2024 - Prague"
1051,/2024-04-11,PXL_20240411_182859298.NIGHT.jpg,1929514,50.086858,14.408647,4032,3024,2024:04:11 20:28:59,232,Google,Pixel 6a,1, ,dup,2,,5.044,2024-04-11/PXL_20240411_182834456.NIGHT.jpg,F,0.941023,,,,,
1052,/2024-04-11,PXL_20240411_182905593.NIGHT.jpg,2044423,50.086858,14.408647,4032,3024,2024:04:11 20:29:05,232,Google,Pixel 6a,1, ,dup,2,,4.877,2024-04-11/PXL_20240411_182834456.NIGHT.jpg,F,0.919388,,,,,
1053,/2024-04-11,PXL_20240411_182924249.NIGHT.jpg,1837323,50.086858,14.408647,3024,4032,2024:04:11 20:29:24,232,Google,Pixel 6a,1, ,dup,2,,4.746,2024-04-11/PXL_20240411_182834456.NIGHT.jpg,F,0.895776,,,,,
1054,/2024-04-11,PXL_20240411_184145820.NIGHT.jpg,2771295,50.086522,14.4057,3024,4032,2024:04:11 20:41:45,232,Google,Pixel 6a,1, ,dup,2,,4.892,2024-04-11/PXL_20240411_184229317.NIGHT.jpg,F,0.975598,,,,,
1055,/2024-04-11,PXL_20240411_184229317.NIGHT.jpg,2922289,50.086522,14.4057,3024,4032,2024:04:11 20:42:29,232,Google,Pixel 6a,1, ,tbd,4,,4.920,,T,-1,,,,,
1056,/2024-04-11,PXL_20240411_184603778.NIGHT.jpg,2804820,50.087325,14.406119,3024,4032,2024:04:11 20:46:03,232,Google,Pixel 6a,1, ,tbd,4,,5.004,,T,-1,,,,,
1057,/2024-04-11,PXL_20240411_184618857.NIGHT.jpg,2366072,50.087325,14.406119,3024,4032,2024:04:11 20:46:18,232,Google,Pixel 6a,1, ,dup,2,,4.819,2024-04-11/PXL_20240411_184603778.NIGHT.jpg,F,0.932280,,,,,
1058,/2024-04-11,PXL_20240411_184939110.NIGHT.jpg,3191142,50.087867,14.404319,3024,4032,2024:04:11 20:49:39,232,Google,Pixel 6a,1, ,dup,2,,4.984,2024-04-11/PXL_20240411_184942196.NIGHT.jpg,F,0.983737,,,,,
1059,/2024-04-11,PXL_20240411_184942196.NIGHT.jpg,2966332,50.087867,14.404319,3024,4032,2024:04:11 20:49:42,232,Google,Pixel 6a,1, ,tbd,4,,4.997,,T,-1,,,,,
1060,/2024-04-11,PXL_20240411_193521711.PORTRAIT.jpg,5076715,50.083919,14.427961,3024,4032,2024:04:11 21:35:21,232,Google,Pixel 6a,1, ,best,5,,5.051,,F,-1,"The ""Real"" Budwieser Beer","This is where the ""real"" Budweiser beer was brewed in the Czech town of České Budějovice which has the German name Budweis. Brewed for hundreds of years before Anheuser-Busch started using the name in 1876, which resulted in a global legal battle. Due to that, this beer is sold in the US under the name Czechvar. It's actually a pretty good beer!",https://photos.app.goo.gl/8364RWdirRYXPcse8,,
1061,/2024-04-12,PXL_20240412_063605395.jpg,3434346,50.084072,14.427653,4032,3024,2024:04:12 08:36:05,232,Google,Pixel 6a,1, ,tbd,3,,4.727,,T,-1,,,,,
1062,/2024-04-12,PXL_20240412_064832782.jpg,3976743,50.086414,14.426936,4032,3024,2024:04:12 08:48:32,232,Google,Pixel 6a,1, ,dup,2,,4.340,2024-04-12/PXL_20240412_064844152.jpg,F,0.854881,,,,,
1063,/2024-04-12,PXL_20240412_064844152.jpg,4182983,50.086414,14.426936,3024,4032,2024:04:12 08:48:44,232,Google,Pixel 6a,1, ,tbd,3,,4.617,,T,-1,,,,,
1064,/2024-04-12,PXL_20240412_064903581.jpg,4067891,50.086414,14.426936,4032,3024,2024:04:12 08:49:03,232,Google,Pixel 6a,1, ,dup,2,,4.617,2024-04-12/PXL_20240412_063605395.jpg,F,0.856076,,,,,
1065,/2024-04-12,PXL_20240412_064916026.jpg,3737037,50.086414,14.426936,3024,4032,2024:04:12 08:49:16,232,Google,Pixel 6a,1, ,tbd,3,,4.356,,F,-1,,,,,
1066,/2024-04-12,PXL_20240412_064934155.jpg,3852409,50.086414,14.426936,4032,3024,2024:04:12 08:49:34,232,Google,Pixel 6a,1, ,dup,2,,4.376,2024-04-12/PXL_20240412_063605395.jpg,F,0.870745,,,,,
1067,/2024-04-12,PXL_20240412_065303045.jpg,3378910,50.087044,14.427936,4032,3024,2024:04:12 08:53:03,232,Google,Pixel 6a,1, ,tbd,3,,4.684,,F,-1,,,,,
1068,/2024-04-12,PXL_20240412_065332973.jpg,4168922,50.087044,14.427936,3024,4032,2024:04:12 08:53:32,232,Google,Pixel 6a,1, ,dup,2,,4.789,2024-04-12/PXL_20240412_065651727.jpg,F,0.874562,,,,,
1069,/2024-04-12,PXL_20240412_065345184.jpg,4728541,50.087044,14.427936,3024,4032,2024:04:12 08:53:45,232,Google,Pixel 6a,1, ,dup,2,,4.880,2024-04-12/PXL_20240412_065651727.jpg,F,0.927832,,,,,
1070,/2024-04-12,PXL_20240412_065435672.jpg,4115838,50.087044,14.427936,3024,4032,2024:04:12 08:54:35,232,Google,Pixel 6a,1, ,dup,2,,4.931,2024-04-12/PXL_20240412_065651727.jpg,F,0.978787,,,,,
1071,/2024-04-12,PXL_20240412_065443996.jpg,4273443,50.087044,14.427936,3024,4032,2024:04:12 08:54:43,232,Google,Pixel 6a,1, ,dup,2,,4.695,2024-04-12/PXL_20240412_065651727.jpg,F,0.979100,,,,,
1072,/2024-04-12,PXL_20240412_065445791.jpg,4283081,50.087044,14.427936,3024,4032,2024:04:12 08:54:45,232,Google,Pixel 6a,1, ,dup,2,,4.769,2024-04-12/PXL_20240412_065651727.jpg,F,0.979364,,,,,
1073,/2024-04-12,PXL_20240412_065525085.jpg,4334900,50.087375,14.428367,4032,3024,2024:04:12 08:55:25,232,Google,Pixel 6a,1, ,dup,2,,4.783,2024-04-12/PXL_20240412_065531596.jpg,F,0.941604,,,,,
1074,/2024-04-12,PXL_20240412_065531596.jpg,4219423,50.087375,14.428367,4032,3024,2024:04:12 08:55:31,232,Google,Pixel 6a,1, ,tbd,3,,4.836,,T,-1,,,,,
1075,/2024-04-12,PXL_20240412_065540255.jpg,4343108,50.087375,14.428367,3024,4032,2024:04:12 08:55:40,232,Google,Pixel 6a,1, ,dup,2,,4.624,2024-04-12/PXL_20240412_065531596.jpg,F,0.874357,,,,,
1076,/2024-04-12,PXL_20240412_065643583.jpg,4328758,50.087417,14.428314,3024,4032,2024:04:12 08:56:43,232,Google,Pixel 6a,1, ,dup,2,,4.881,2024-04-12/PXL_20240412_065651727.jpg,F,0.942034,,,,,
1077,/2024-04-12,PXL_20240412_065651727.jpg,4083854,50.087417,14.428314,3024,4032,2024:04:12 08:56:51,232,Google,Pixel 6a,1, ,tbd,4,,5.080,,T,-1,,,,,
1078,/2024-04-12,PXL_20240412_065702697.jpg,4045320,50.087417,14.428314,3024,4032,2024:04:12 08:57:02,232,Google,Pixel 6a,1, ,dup,2,,4.945,2024-04-12/PXL_20240412_091006158.jpg,F,0.859529,,,,,
1079,/2024-04-12,PXL_20240412_065800474.jpg,3451591,50.087358,14.428228,3024,4032,2024:04:12 08:58:00,232,Google,Pixel 6a,1, ,dup,2,,4.905,2024-04-12/PXL_20240412_104558498.jpg,F,0.858186,,,,,
1080,/2024-04-12,PXL_20240412_065805840.jpg,3300571,50.087358,14.428228,3024,4032,2024:04:12 08:58:05,232,Google,Pixel 6a,1, ,dup,2,,4.721,2024-04-12/PXL_20240412_065651727.jpg,F,0.925580,,,,,
1081,/2024-04-12,PXL_20240412_065817956.jpg,2837077,50.087358,14.428228,4032,3024,2024:04:12 08:58:17,232,Google,Pixel 6a,1, ,dup,2,,4.928,2024-04-12/PXL_20240412_065651727.jpg,F,0.866606,,,,,
1082,/2024-04-12,PXL_20240412_065906859.jpg,2852180,50.087375,14.428378,4032,3024,2024:04:12 08:59:06,232,Google,Pixel 6a,1, ,tbd,4,,5.036,,T,-1,,,,,
1083,/2024-04-12,PXL_20240412_065911874.jpg,3300380,50.087375,14.428378,3024,4032,2024:04:12 08:59:11,232,Google,Pixel 6a,1, ,dup,2,,4.840,2024-04-12/PXL_20240412_065906859.jpg,F,0.903218,,,,,
1084,/2024-04-12,PXL_20240412_065935812.jpg,2175964,50.087375,14.428378,4032,3024,2024:04:12 08:59:35,232,Google,Pixel 6a,1, ,tbd,3,,4.399,,F,-1,,,,,
1085,/2024-04-12,PXL_20240412_070038987.jpg,3706911,50.087372,14.428375,3024,4032,2024:04:12 09:00:38,232,Google,Pixel 6a,1, ,tbd,3,,4.923,,T,-1,,,,,
1086,/2024-04-12,PXL_20240412_070106492.PANO.jpg,2818384,50.087372,14.428375,4754,1640,2024:04:12 09:01:10,0,Google,Pixel 6a,0, ,tbd,3,,4.709,,T,-1,,,,,
1087,/2024-04-12,PXL_20240412_070522777.jpg,3438410,50.08735,14.4261,4032,3024,2024:04:12 09:05:22,232,Google,Pixel 6a,1, ,dup,2,,4.543,2024-04-12/PXL_20240412_070553286.jpg,F,0.901478,,,,,
1088,/2024-04-12,PXL_20240412_070526248.jpg,3146775,50.08735,14.4261,4032,3024,2024:04:12 09:05:26,232,Google,Pixel 6a,1, ,dup,2,,4.579,2024-04-12/PXL_20240412_063605395.jpg,F,0.850693,,,,,
1089,/2024-04-12,PXL_20240412_070553286.jpg,3617484,50.08735,14.4261,4032,3024,2024:04:12 09:05:53,232,Google,Pixel 6a,1, ,tbd,3,,4.573,,T,-1,,,,,
1090,/2024-04-12,PXL_20240412_070650147.jpg,3943417,50.087306,14.426081,3024,4032,2024:04:12 09:06:50,232,Google,Pixel 6a,1, ,tbd,3,,4.980,,T,-1,,,,,
1091,/2024-04-12,PXL_20240412_070655982.jpg,4203172,50.087306,14.426081,3024,4032,2024:04:12 09:06:55,232,Google,Pixel 6a,1, ,dup,2,,4.870,2024-04-12/PXL_20240412_070650147.jpg,F,0.938384,,,,,
1092,/2024-04-12,PXL_20240412_070748457.jpg,4098011,50.087119,14.425658,4032,3024,2024:04:12 09:07:48,232,Google,Pixel 6a,1, ,dup,2,,4.766,2024-04-12/PXL_20240412_070929160.jpg,F,0.887999,,,,,
1093,/2024-04-12,PXL_20240412_070919094.jpg,3866395,50.086867,14.425514,4032,3024,2024:04:12 09:09:19,232,Google,Pixel 6a,1, ,tbd,3,,4.742,,F,-1,,,,,
1094,/2024-04-12,PXL_20240412_070929160.jpg,3945921,50.086867,14.425514,3024,4032,2024:04:12 09:09:29,232,Google,Pixel 6a,1, ,tbd,3,,4.807,,T,-1,,,,,
1095,/2024-04-12,PXL_20240412_071052530.jpg,2916855,50.086867,14.425514,4032,3024,2024:04:12 09:10:52,232,Google,Pixel 6a,1, ,dup,2,,4.130,2024-04-12/PXL_20240412_071055389.jpg,F,0.916512,,,,,
1096,/2024-04-12,PXL_20240412_071055389.jpg,2933426,50.086867,14.425514,3024,4032,2024:04:12 09:10:55,232,Google,Pixel 6a,1, ,tbd,3,,4.224,,T,-1,,,,,
1097,/2024-04-12,PXL_20240412_071104079.jpg,3564958,50.086867,14.425514,4032,3024,2024:04:12 09:11:04,232,Google,Pixel 6a,1, ,dup,2,,4.622,2024-04-12/PXL_20240412_070106492.PANO.jpg,F,0.850292,,,,,
1098,/2024-04-12,PXL_20240412_071153973.jpg,3316616,50.086831,14.425483,3024,4032,2024:04:12 09:11:53,232,Google,Pixel 6a,1, ,tbd,3,,4.848,,F,-1,,,,,
1099,/2024-04-12,PXL_20240412_071239348.jpg,4021922,50.087014,14.425356,4032,3024,2024:04:12 09:12:39,232,Google,Pixel 6a,1, ,dup,2,,4.897,2024-04-12/PXL_20240412_071257762.jpg,F,0.887628,,,,,
1100,/2024-04-12,PXL_20240412_071245315.jpg,3943324,50.087014,14.425356,4032,3024,2024:04:12 09:12:45,232,Google,Pixel 6a,1, ,dup,2,,4.888,2024-04-12/PXL_20240412_071257762.jpg,F,0.942620,,,,,
1101,/2024-04-12,PXL_20240412_071247758.jpg,3962881,50.087014,14.425356,4032,3024,2024:04:12 09:12:47,232,Google,Pixel 6a,1, ,dup,2,,4.879,2024-04-12/PXL_20240412_071257762.jpg,F,0.928823,,,,,
1102,/2024-04-12,PXL_20240412_071257762.jpg,3671471,50.087014,14.425356,3024,4032,2024:04:12 09:12:57,232,Google,Pixel 6a,1, ,tbd,3,,5.008,,T,-1,,,,,
1103,/2024-04-12,PXL_20240412_071503622.jpg,3518685,50.086925,14.4256,4032,3024,2024:04:12 09:15:03,232,Google,Pixel 6a,1, ,dup,2,,4.704,2024-04-12/PXL_20240412_070929160.jpg,F,0.865952,,,,,
1104,/2024-04-12,PXL_20240412_071748387.jpg,4089368,50.087197,14.425397,3024,4032,2024:04:12 09:17:48,232,Google,Pixel 6a,1, ,tbd,3,,4.391,,F,-1,,,,,
1105,/2024-04-12,PXL_20240412_071812831.jpg,2571413,50.087197,14.425397,4032,3024,2024:04:12 09:18:12,232,Google,Pixel 6a,1, ,tbd,3,,4.704,,T,-1,,,,,
1106,/2024-04-12,PXL_20240412_071911753.jpg,3569170,50.087178,14.425408,3024,4032,2024:04:12 09:19:11,232,Google,Pixel 6a,1, ,dup,2,,4.133,2024-04-12/PXL_20240412_071812831.jpg,F,0.901447,,,,,
1107,/2024-04-12,PXL_20240412_071915525.jpg,3302744,50.087178,14.425408,4032,3024,2024:04:12 09:19:15,232,Google,Pixel 6a,1, ,dup,2,,4.032,2024-04-12/PXL_20240412_071812831.jpg,F,0.905561,,,,,
1108,/2024-04-12,PXL_20240412_072105948.jpg,4333028,50.087164,14.425194,3024,4032,2024:04:12 09:21:05,232,Google,Pixel 6a,1, ,tbd,3,,4.889,,F,-1,,,,,
1109,/2024-04-12,PXL_20240412_072227048.jpg,4063954,50.087172,14.424903,3024,4032,2024:04:12 09:22:27,232,Google,Pixel 6a,1, ,tbd,4,,5.008,,T,-1,,,,,
1110,/2024-04-12,PXL_20240412_072242345.jpg,3336267,50.087172,14.424903,3024,4032,2024:04:12 09:22:42,232,Google,Pixel 6a,1, ,dup,2,,4.882,2024-04-12/PXL_20240412_072227048.jpg,F,0.938001,,,,,
1111,/2024-04-12,PXL_20240412_072939952.jpg,3223663,50.087169,14.424303,3024,4032,2024:04:12 09:29:39,232,Google,Pixel 6a,1, ,tbd,3,,4.520,,T,-1,,,,,
1112,/2024-04-12,PXL_20240412_072958296.jpg,2806017,50.087169,14.424303,4032,3024,2024:04:12 09:29:58,232,Google,Pixel 6a,1, ,dup,2,,4.075,2024-04-12/PXL_20240412_072939952.jpg,F,0.871103,,,,,
1113,/2024-04-12,PXL_20240412_073036506.jpg,2925911,50.087122,14.424289,3024,4032,2024:04:12 09:30:36,232,Google,Pixel 6a,1, ,tbd,3,,4.764,,F,-1,,,,,
1114,/2024-04-12,PXL_20240412_073048610.jpg,3528356,50.087122,14.424289,3024,4032,2024:04:12 09:30:48,232,Google,Pixel 6a,1, ,dup,2,,4.710,2024-04-12/PXL_20240412_073058407.jpg,F,0.929149,,,,,
1115,/2024-04-12,PXL_20240412_073058407.jpg,2585710,50.087122,14.424289,3024,4032,2024:04:12 09:30:58,232,Google,Pixel 6a,1, ,tbd,3,,4.822,,T,-1,,,,,
1116,/2024-04-12,PXL_20240412_073321125.jpg,2705851,50.087194,14.423381,3024,4032,2024:04:12 09:33:21,232,Google,Pixel 6a,1, ,tbd,4,,5.051,,F,-1,,,,,
1117,/2024-04-12,PXL_20240412_073327426.jpg,3715254,50.087194,14.423381,4032,3024,2024:04:12 09:33:27,232,Google,Pixel 6a,1, ,tbd,3,,5.019,,F,-1,,,,,
1118,/2024-04-12,PXL_20240412_073417525.jpg,3605768,50.087194,14.423381,3024,4032,2024:04:12 09:34:17,232,Google,Pixel 6a,1, ,tbd,3,,4.871,,F,-1,,,,,
1119,/2024-04-12,PXL_20240412_073459233.jpg,3245567,50.087228,14.423194,3024,4032,2024:04:12 09:34:59,232,Google,Pixel 6a,1, ,tbd,3,,4.761,,T,-1,,,,,
1120,/2024-04-12,PXL_20240412_073508039.jpg,3808422,50.087228,14.423194,3024,4032,2024:04:12 09:35:08,232,Google,Pixel 6a,1, ,dup,2,,4.603,2024-04-12/PXL_20240412_073459233.jpg,F,0.909085,,,,,
