file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes
1012,/2021-09-18,PXL_20210918_140530911.jpg,3702590,38.978322,-76.488647,4032,3024,2021:09:18 10:05:30,0231,Google,Pixel 5a,6, ,good,4,
1013,/2021-09-18,PXL_20210918_231538782.jpg,3200764,38.971489,-76.482469,4032,3024,2021:09:18 19:15:38,0231,Google,Pixel 5a,1, ,dup,2,
1014,/2021-09-18,PXL_20210918_231539789.jpg,3159029,38.971489,-76.482469,4032,3024,2021:09:18 19:15:39,0231,Google,Pixel 5a,1, ,best,5,
1015,/2021-09-18,PXL_20210918_231542663.jpg,3622098,38.971489,-76.482469,4032,3024,2021:09:18 19:15:42,0231,Google,Pixel 5a,1, ,good,4,
1016,/2021-09-18,PXL_20210918_231543753.jpg,2920630,38.971489,-76.482469,4032,3024,2021:09:18 19:15:43,0231,Google,Pixel 5a,1, ,dup,2,
1017,/2021-09-18,PXL_20210919_003434989.PORTRAIT.jpg,4559348,39.052289,-76.529322,4032,3024,2021:09:18 20:34:35,0231,Google,Pixel 5a,6, ,best,5,
1018,/2021-09-19,PXL_20210919_123221393.jpg,4399491,39.051969,-76.529086,4032,3024,2021:09:19 08:32:21,0231,Google,Pixel 5a,1, ,reject,0,
1019,/2021-09-19,PXL_20210919_164852649.jpg,3744114,39.179608,-76.667978,4032,3024,2021:09:19 12:48:52,0231,Google,Pixel 5a,1, ,reject,0,
1020,/2021-09-19,PXL_20210919_202007877.jpg,2441912,41.974361,-87.896656,4032,3024,2021:09:19 15:20:07,0231,Google,Pixel 5a,6, ,reject,0,
1021,/2021-09-20,PXL_20210920_075308589.jpg,3904108,40.41465,-3.694736,4032,3024,2021:09:20 09:53:08,0231,Google,Pixel 5a,6, ,reject,0,
1022,/2021-09-20,PXL_20210920_132351918.jpg,5269015,40.412792,-3.690269,4032,3024,2021:09:20 15:23:51,0231,Google,Pixel 5a,1, ,ok,3,
1023,/2021-09-20,PXL_20210920_132357439.jpg,4897284,40.412792,-3.690269,4032,3024,2021:09:20 15:23:57,0231,Google,Pixel 5a,6, ,ok,3,
1024,/2021-09-20,PXL_20210920_133815047.jpg,2245006,40.411367,-3.689522,3264,2448,2021:09:20 15:38:15,0231,Google,Pixel 5a,1, ,dup,2,
1025,/2021-09-20,PXL_20210920_133827133.jpg,2312402,40.411375,-3.689517,3264,2448,2021:09:20 15:38:27,0231,Google,Pixel 5a,8, ,dup,2,
1026,/2021-09-20,PXL_20210920_133940475.jpg,2412747,40.411419,-3.689483,3264,2448,2021:09:20 15:39:40,0231,Google,Pixel 5a,8, ,good,4,
1027,/2021-09-20,PXL_20210920_134320437.jpg,3326787,40.411222,-3.689514,4032,3024,2021:09:20 15:43:20,0231,Google,Pixel 5a,1, ,ok,3,
1028,/2021-09-20,PXL_20210920_134328323.jpg,3191564,40.411222,-3.689514,4032,3024,2021:09:20 15:43:28,0231,Google,Pixel 5a,6, ,ok,3,
1029,/2021-09-20,PXL_20210920_135113085.jpg,3073078,40.411292,-3.689569,4032,3024,2021:09:20 15:51:13,0231,Google,Pixel 5a,6, ,reject,0,
1030,/2021-09-20,PXL_20210920_135113085~2.jpg,2431186,40.411292,-3.689569,4032,3024,2021:09:20 15:51:29,0231,Google,Pixel 5a,1, ,reject,0,
1031,/2021-09-20,PXL_20210920_145303827.jpg,2950181,40.412019,-3.692136,4032,3024,2021:09:20 16:53:03,0231,Google,Pixel 5a,1, ,dup,2,
1032,/2021-09-20,PXL_20210920_145307655.jpg,3181852,40.412019,-3.692136,4032,3024,2021:09:20 16:53:07,0231,Google,Pixel 5a,1, ,dup,2,
1033,/2021-09-20,PXL_20210920_145403585.jpg,1729263,40.412392,-3.691942,4032,3024,2021:09:20 16:54:03,0231,Google,Pixel 5a,1, ,dup,2,
1034,/2021-09-20,PXL_20210920_145414187.jpg,1784072,40.412389,-3.691944,4032,3024,2021:09:20 16:54:14,0231,Google,Pixel 5a,1, ,dup,2,
1035,/2021-09-20,PXL_20210920_145417404.jpg,1736296,40.412389,-3.691944,4032,3024,2021:09:20 16:54:17,0231,Google,Pixel 5a,1, ,best,5,
1036,/2021-09-20,PXL_20210920_145437172.PORTRAIT.jpg,2328736,40.412389,-3.691944,4032,3024,2021:09:20 16:54:37,0231,Google,Pixel 5a,1, ,dup,2,
1037,/2021-09-20,PXL_20210920_145535340.PORTRAIT.jpg,3908618,40.412381,-3.69195,4032,3024,2021:09:20 16:55:35,0231,Google,Pixel 5a,1, ,dup,2,
1038,/2021-09-20,PXL_20210920_145602290.PORTRAIT.jpg,4088855,40.411756,-3.692203,4032,3024,2021:09:20 16:56:02,0231,Google,Pixel 5a,6, ,ok,3,
1039,/2021-09-20,PXL_20210920_145611663.PORTRAIT.jpg,4169408,40.411914,-3.693006,4032,3024,2021:09:20 16:56:11,0231,Google,Pixel 5a,1, ,ok,3,
1040,/2021-09-20,PXL_20210920_145624547.PORTRAIT.jpg,4055539,40.411914,-3.693006,4032,3024,2021:09:20 16:56:24,0231,Google,Pixel 5a,1, ,ok,3,
1041,/2021-09-20,PXL_20210920_145739317.jpg,3459074,40.4121,-3.692594,4032,3024,2021:09:20 16:57:39,0231,Google,Pixel 5a,6, ,ok,3,
1042,/2021-09-20,PXL_20210920_145855099.jpg,1694491,40.411922,-3.692086,4032,3024,2021:09:20 16:58:55,0231,Google,Pixel 5a,6, ,good,4,
1043,/2021-09-20,PXL_20210920_145920117.jpg,1847332,40.411922,-3.692086,4032,3024,2021:09:20 16:59:20,0231,Google,Pixel 5a,6, ,dup,2,
1044,/2021-09-20,PXL_20210920_145945637.jpg,2522563,40.411922,-3.692086,4032,3024,2021:09:20 16:59:45,0231,Google,Pixel 5a,6, ,ok,3,
1045,/2021-09-20,PXL_20210920_150152322.PORTRAIT.jpg,5476493,40.411897,-3.692303,4032,3024,2021:09:20 17:01:52,0231,Google,Pixel 5a,6, ,ok,3,
1046,/2021-09-20,PXL_20210920_150300139.jpg,3863186,40.411897,-3.692303,4032,3024,2021:09:20 17:03:00,0231,Google,Pixel 5a,6, ,ok,3,
1047,/2021-09-20,PXL_20210920_150402465.jpg,3587708,40.411897,-3.692303,4032,3024,2021:09:20 17:04:02,0231,Google,Pixel 5a,6, ,ok,3,
1048,/2021-09-20,PXL_20210920_150427164.jpg,2274949,40.411964,-3.692894,4032,3024,2021:09:20 17:04:27,0231,Google,Pixel 5a,6, ,ok,3,
1049,/2021-09-20,PXL_20210920_150532321.jpg,3715393,40.411892,-3.692283,4032,3024,2021:09:20 17:05:32,0231,Google,Pixel 5a,6, ,ok,3,
1050,/2021-09-20,PXL_20210920_150618163.jpg,2034721,40.411892,-3.692283,4032,3024,2021:09:20 17:06:18,0231,Google,Pixel 5a,6, ,ok,3,
1051,/2021-09-20,PXL_20210920_150624532.jpg,1918829,40.411892,-3.692283,4032,3024,2021:09:20 17:06:24,0231,Google,Pixel 5a,6, ,ok,3,
1052,/2021-09-20,PXL_20210920_150645994.jpg,2908647,40.411892,-3.692283,4032,3024,2021:09:20 17:06:45,0231,Google,Pixel 5a,1, ,ok,3,
1053,/2021-09-20,PXL_20210920_150712324.jpg,3551481,40.411892,-3.692283,4032,3024,2021:09:20 17:07:12,0231,Google,Pixel 5a,6, ,ok,3,
1054,/2021-09-20,PXL_20210920_150732147.jpg,3659237,40.411892,-3.692283,4032,3024,2021:09:20 17:07:32,0231,Google,Pixel 5a,6, ,ok,3,
1055,/2021-09-20,PXL_20210920_150824531.jpg,2416078,40.411978,-3.692914,4032,3024,2021:09:20 17:08:24,0231,Google,Pixel 5a,6, ,ok,3,
1056,/2021-09-20,PXL_20210920_151750340.jpg,3273142,40.411772,-3.692156,4032,3024,2021:09:20 17:17:50,0231,Google,Pixel 5a,6, ,ok,3,
1057,/2021-09-20,PXL_20210920_152435357.jpg,2591256,40.412039,-3.692458,4032,3024,2021:09:20 17:24:35,0231,Google,Pixel 5a,6, ,ok,3,
1058,/2021-09-20,PXL_20210920_152504003.jpg,2136945,40.411844,-3.692133,4032,3024,2021:09:20 17:25:04,0231,Google,Pixel 5a,1, ,ok,3,
1059,/2021-09-20,PXL_20210920_153107351.jpg,3087444,40.412714,-3.692072,3264,2448,2021:09:20 17:31:07,0231,Google,Pixel 5a,8, ,good,4,
1060,/2021-09-20,PXL_20210920_153107942.jpg,3103407,40.412714,-3.692072,3264,2448,2021:09:20 17:31:07,0231,Google,Pixel 5a,8, ,dup,2,
1061,/2021-09-20,PXL_20210920_153109853.jpg,3051742,40.412444,-3.69205,3264,2448,2021:09:20 17:31:09,0231,Google,Pixel 5a,8, ,dup,2,
1062,/2021-09-20,PXL_20210920_153111757.jpg,3139574,40.412444,-3.69205,3264,2448,2021:09:20 17:31:11,0231,Google,Pixel 5a,8, ,dup,2,
1063,/2021-09-20,PXL_20210920_153220433.jpg,5672527,40.412781,-3.691433,4032,3024,2021:09:20 17:32:20,0231,Google,Pixel 5a,6, ,good,4,
1064,/2021-09-20,PXL_20210920_154331428.jpg,2787095,40.414906,-3.69475,4032,3024,2021:09:20 17:43:31,0231,Google,Pixel 5a,6, ,dup,2,
1065,/2021-09-20,PXL_20210920_154333641.jpg,3211380,40.414906,-3.69475,4032,3024,2021:09:20 17:43:33,0231,Google,Pixel 5a,1, ,dup,2,
1066,/2021-09-20,PXL_20210920_154411000.jpg,3212280,40.414906,-3.69475,4032,3024,2021:09:20 17:44:11,0231,Google,Pixel 5a,1, ,best,5,
1067,/2021-09-20,PXL_20210920_154429738.jpg,3315978,40.414889,-3.694656,4032,3024,2021:09:20 17:44:29,0231,Google,Pixel 5a,1, ,dup,2,
1068,/2021-09-21,PXL_20210921_085612166.jpg,3578483,40.41285,-3.697103,4032,3024,2021:09:21 10:56:12,0231,Google,Pixel 5a,6, ,reject,0,
1069,/2021-09-21,PXL_20210921_085819019.jpg,3015931,40.412869,-3.697136,4032,3024,2021:09:21 10:58:19,0231,Google,Pixel 5a,6, ,best,5,
1070,/2021-09-22,PXL_20210922_085219749.jpg,4763931,40.412806,-3.688681,4032,3024,2021:09:22 10:52:19,0231,Google,Pixel 5a,1, ,reject,0,
1071,/2021-09-22,PXL_20210922_091238814.jpg,2575611,40.410964,-3.682436,3264,2448,2021:09:22 11:12:38,0231,Google,Pixel 5a,8, ,good,4,
1072,/2021-09-22,PXL_20210922_091306168.jpg,4878989,40.410981,-3.682433,4032,3024,2021:09:22 11:13:06,0231,Google,Pixel 5a,6, ,dup,2,
1073,/2021-09-22,PXL_20210922_091310711.jpg,4970403,40.410972,-3.68245,4032,3024,2021:09:22 11:13:10,0231,Google,Pixel 5a,1, ,dup,2,
1074,/2021-09-22,PXL_20210922_091316286.jpg,4685043,40.410969,-3.682461,4032,3024,2021:09:22 11:13:16,0231,Google,Pixel 5a,6, ,dup,2,
1075,/2021-09-22,PXL_20210922_091334243.jpg,2777958,40.410994,-3.682472,4032,3024,2021:09:22 11:13:34,0231,Google,Pixel 5a,6, ,ok,3,
1076,/2021-09-22,PXL_20210922_091344742.jpg,4530061,40.411008,-3.682469,4032,3024,2021:09:22 11:13:44,0231,Google,Pixel 5a,6, ,dup,2,
1077,/2021-09-22,PXL_20210922_091719511.PORTRAIT.jpg,5168832,40.410686,-3.680622,4032,3024,2021:09:22 11:17:19,0231,Google,Pixel 5a,6, ,good,4,
1078,/2021-09-22,PXL_20210922_091753215.PORTRAIT.jpg,5688012,40.410678,-3.680647,4032,3024,2021:09:22 11:17:53,0231,Google,Pixel 5a,1, ,dup,2,
1079,/2021-09-22,PXL_20210922_091833729.PORTRAIT.jpg,2993742,40.410678,-3.680608,4032,3024,2021:09:22 11:18:33,0231,Google,Pixel 5a,6, ,good,4,
1080,/2021-09-22,PXL_20210922_091840695.jpg,1537358,40.410678,-3.680608,4032,3024,2021:09:22 11:18:40,0231,Google,Pixel 5a,6, ,dup,2,
