file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target,cosine_sim
1118,/2026-01-03,PXL_20260103_070855359.jpg,3060896,-36.850631,174.764156,4080,3072,2026:01:03 20:08:55,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.333,,T,-1
1119,/2026-01-03,PXL_20260103_085304024.jpg,6601066,-36.85375,174.763614,4080,3072,2026:01:03 21:53:04,0232,Google,Pixel 8 Pro,1, ,reject,0,,4.137,,F,-1
1120,/2026-01-04,PXL_20260103_213331367.jpg,2566656,-36.853589,174.763431,3072,4080,2026:01:04 10:33:31,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.177,2026-01-04/PXL_20260103_213337276.jpg,F,0.912652
1121,/2026-01-04,PXL_20260103_213337276.jpg,3326177,-36.853589,174.763431,4080,3072,2026:01:04 10:33:37,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.409,,T,-1
1122,/2026-01-04,PXL_20260103_220635942.jpg,3505109,-36.850756,174.764489,4080,3072,2026:01:04 11:06:35,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.567,2026-01-04/PXL_20260103_220645839.jpg,F,0.971070
1123,/2026-01-04,PXL_20260103_220645839.jpg,3527406,-36.850756,174.764489,4080,3072,2026:01:04 11:06:45,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.699,,T,-1
1124,/2026-01-04,PXL_20260103_221720349.jpg,2295422,-36.854528,174.763019,4080,3072,2026:01:04 11:17:20,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.446,,F,-1
1125,/2026-01-04,PXL_20260104_062738568.jpg,3323907,-36.772681,174.776756,4080,3072,2026:01:04 19:27:38,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.452,,F,-1
1126,/2026-01-05,PXL_20260104_204317888.jpg,3328273,-38.163889,176.249833,3072,4080,2026:01:05 09:43:17,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.648,,F,-1
1127,/2026-01-05,PXL_20260104_204939429.jpg,4775274,-38.16405,176.250328,4080,3072,2026:01:05 09:49:39,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.998,,T,-1
1128,/2026-01-05,PXL_20260104_204942233.jpg,3793796,-38.16405,176.250328,4080,3072,2026:01:05 09:49:42,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.444,2026-01-05/PXL_20260104_204939429.jpg,F,0.812391
1129,/2026-01-05,PXL_20260104_205016895.jpg,2942761,-38.16405,176.250328,3072,4080,2026:01:05 09:50:16,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.770,,F,-1
1130,/2026-01-05,PXL_20260104_205119920.jpg,2181763,-38.164394,176.250069,4080,3072,2026:01:05 09:51:19,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.322,,F,-1
1131,/2026-01-05,PXL_20260104_205130172.jpg,2514884,-38.164394,176.250069,4080,3072,2026:01:05 09:51:30,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.684,,F,-1
1132,/2026-01-05,PXL_20260104_205843663.jpg,3464434,-38.164267,176.249708,3072,4080,2026:01:05 09:58:43,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.807,,T,-1
1133,/2026-01-05,PXL_20260104_205847483.jpg,3582079,-38.164267,176.249708,4080,3072,2026:01:05 09:58:47,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.694,2026-01-05/PXL_20260104_205843663.jpg,F,0.926474
1134,/2026-01-05,PXL_20260104_205911835.jpg,3018651,-38.164356,176.249947,4080,3072,2026:01:05 09:59:11,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.748,2026-01-05/PXL_20260104_205843663.jpg,F,0.843967
1135,/2026-01-05,PXL_20260104_205915518.jpg,2991837,-38.164356,176.249947,4080,3072,2026:01:05 09:59:15,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.610,2026-01-05/PXL_20260104_205843663.jpg,F,0.830733
1136,/2026-01-05,PXL_20260104_210029052.jpg,2951967,-38.164267,176.249742,4080,3072,2026:01:05 10:00:29,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.358,2026-01-05/PXL_20260104_205843663.jpg,F,0.809152
1137,/2026-01-05,PXL_20260104_210041715.jpg,3007140,-38.164267,176.249742,3072,4080,2026:01:05 10:00:41,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.374,,F,-1
1138,/2026-01-05,PXL_20260104_210252638.jpg,1614059,-38.164275,176.249758,3072,4080,2026:01:05 10:02:52,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.601,,T,-1
1139,/2026-01-05,PXL_20260104_210258000.jpg,1673161,-38.164275,176.249758,4080,3072,2026:01:05 10:02:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.291,2026-01-05/PXL_20260104_210252638.jpg,F,0.947060
1140,/2026-01-05,PXL_20260104_210448605.jpg,2580664,-38.164239,176.249725,4080,3072,2026:01:05 10:04:48,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.356,,F,-1
1141,/2026-01-05,PXL_20260104_210914852.jpg,2961532,-38.164319,176.249875,4080,3072,2026:01:05 10:09:14,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.461,,F,-1
1142,/2026-01-05,PXL_20260104_211204036.jpg,2986987,-38.164347,176.249836,4080,3072,2026:01:05 10:12:04,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.617,,F,-1
1143,/2026-01-05,PXL_20260104_211207245.jpg,2963257,-38.164347,176.249836,4080,3072,2026:01:05 10:12:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.410,2026-01-05/PXL_20260104_205843663.jpg,F,0.819829
1144,/2026-01-05,PXL_20260104_211523513.jpg,2513428,-38.1641,176.250089,4080,3072,2026:01:05 10:15:23,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.191,,F,-1
1145,/2026-01-05,PXL_20260104_211531231.jpg,3179999,-38.1641,176.250089,4080,3072,2026:01:05 10:15:31,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.591,,F,-1
1146,/2026-01-05,PXL_20260104_211950640.jpg,3538278,-38.163389,176.251394,4080,3072,2026:01:05 10:19:50,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.594,2026-01-05/PXL_20260104_212053464.jpg,F,0.875712
1147,/2026-01-05,PXL_20260104_211956890.jpg,3474859,-38.163389,176.251394,3072,4080,2026:01:05 10:19:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.328,2026-01-05/PXL_20260104_212053464.jpg,F,0.801631
1148,/2026-01-05,PXL_20260104_212005081.jpg,2938779,-38.163389,176.251394,4080,3072,2026:01:05 10:20:05,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.823,2026-01-05/PXL_20260104_212053464.jpg,F,0.824924
1149,/2026-01-05,PXL_20260104_212011543.jpg,3595175,-38.163389,176.251394,4080,3072,2026:01:05 10:20:11,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.321,2026-01-05/PXL_20260104_212015984.jpg,F,0.930901
1150,/2026-01-05,PXL_20260104_212015984.jpg,3979174,-38.163389,176.251394,3072,4080,2026:01:05 10:20:15,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.466,,T,-1
1151,/2026-01-05,PXL_20260104_212019526.jpg,4275170,-38.163389,176.251394,3072,4080,2026:01:05 10:20:19,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.368,,F,-1
1152,/2026-01-05,PXL_20260104_212046449.jpg,2885969,-38.163389,176.251394,3072,4080,2026:01:05 10:20:46,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.839,2026-01-05/PXL_20260104_212053464.jpg,F,0.945251
1153,/2026-01-05,PXL_20260104_212053464.jpg,3476358,-38.163389,176.251394,4080,3072,2026:01:05 10:20:53,0232,Google,Pixel 8 Pro,1, ,good,4,,5.016,,T,-1
1154,/2026-01-05,PXL_20260104_212624323.jpg,5086817,-38.163567,176.251225,3072,4080,2026:01:05 10:26:24,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.435,2026-01-05/PXL_20260104_212639450.jpg,F,0.899300
1155,/2026-01-05,PXL_20260104_212639450.jpg,6291540,-38.163567,176.251225,3072,4080,2026:01:05 10:26:39,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.693,,T,-1
1156,/2026-01-05,PXL_20260104_213026004.NIGHT.jpg,3421450,-38.163286,176.251406,4080,3072,2026:01:05 10:30:26,0232,Google,Pixel 8 Pro,1, ,good,4,,4.384,,F,-1
1157,/2026-01-05,PXL_20260104_214721405.NIGHT.jpg,5072720,-38.162897,176.253092,4080,3072,2026:01:05 10:47:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.464,2026-01-05/PXL_20260104_214829879.jpg,F,0.902994
1158,/2026-01-05,PXL_20260104_214829879.jpg,5034371,-38.163044,176.253056,4080,3072,2026:01:05 10:48:29,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.545,,T,-1
1159,/2026-01-05,PXL_20260104_214853598.jpg,5202774,-38.163044,176.253056,4080,3072,2026:01:05 10:48:53,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.446,2026-01-05/PXL_20260104_214829879.jpg,F,0.920402
1160,/2026-01-05,PXL_20260104_215030639.jpg,4728204,-38.162647,176.253264,4080,3072,2026:01:05 10:50:30,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.392,2026-01-05/PXL_20260104_212053464.jpg,F,0.821781
1161,/2026-01-05,PXL_20260104_215253792.jpg,5193524,-38.163778,176.254131,4080,3072,2026:01:05 10:52:53,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.476,,F,-1
1162,/2026-01-05,PXL_20260104_215349730.jpg,2942032,-38.163778,176.254131,4080,3072,2026:01:05 10:53:49,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.910,2026-01-05/PXL_20260104_222149007.jpg,F,0.808362
1163,/2026-01-05,PXL_20260104_215354046.jpg,3637118,-38.163778,176.254131,4080,3072,2026:01:05 10:53:54,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.971,2026-01-05/PXL_20260104_222149007.jpg,F,0.831489
1164,/2026-01-05,PXL_20260104_215402211.jpg,4183618,-38.163778,176.254131,3072,4080,2026:01:05 10:54:02,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.552,,F,-1
1165,/2026-01-05,PXL_20260104_215405964.jpg,1952008,-38.163778,176.254131,3072,4080,2026:01:05 10:54:05,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.569,,F,-1
1166,/2026-01-05,PXL_20260104_215424967.jpg,2474694,-38.163828,176.254181,4080,3072,2026:01:05 10:54:24,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.913,2026-01-05/PXL_20260104_215549982.jpg,F,0.831082
1167,/2026-01-05,PXL_20260104_215501064.jpg,3210929,-38.163828,176.254181,4080,3072,2026:01:05 10:55:01,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.947,2026-01-05/PXL_20260104_215549982.jpg,F,0.870039
1168,/2026-01-05,PXL_20260104_215506124.jpg,5258065,-38.163828,176.254181,4080,3072,2026:01:05 10:55:06,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.943,2026-01-05/PXL_20260104_215549982.jpg,F,0.872387
1169,/2026-01-05,PXL_20260104_215509149.jpg,4922875,-38.163828,176.254181,3072,4080,2026:01:05 10:55:09,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.173,2026-01-05/PXL_20260104_215549982.jpg,F,0.940468
1170,/2026-01-05,PXL_20260104_215512137.jpg,5054184,-38.163828,176.254181,3072,4080,2026:01:05 10:55:12,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.013,2026-01-05/PXL_20260104_215549982.jpg,F,0.930193
1171,/2026-01-05,PXL_20260104_215543060.jpg,4340157,-38.163853,176.253136,3072,4080,2026:01:05 10:55:43,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.034,2026-01-05/PXL_20260104_215549982.jpg,F,0.919587
1172,/2026-01-05,PXL_20260104_215549982.jpg,4470084,-38.163853,176.253136,3072,4080,2026:01:05 10:55:49,0232,Google,Pixel 8 Pro,1, ,good,4,,5.355,,T,-1
1173,/2026-01-05,PXL_20260104_215553996.jpg,4883234,-38.163853,176.253136,4080,3072,2026:01:05 10:55:53,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.205,2026-01-05/PXL_20260104_215549982.jpg,F,0.894731
1174,/2026-01-05,PXL_20260104_215842989.jpg,2142576,-38.163853,176.253136,3648,2736,2026:01:05 10:58:42,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.976,2026-01-05/PXL_20260104_215842071.jpg,F,0.991405
1175,/2026-01-05,PXL_20260104_215842071.jpg,2128256,-38.163853,176.253136,3648,2736,2026:01:05 10:58:42,0232,Google,Pixel 8 Pro,1, ,good,4,,5.009,,T,-1
1176,/2026-01-05,PXL_20260104_220056736.jpg,1665473,-38.163853,176.253136,4080,3072,2026:01:05 11:00:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.152,2026-01-05/PXL_20260104_222149007.jpg,F,0.895248
1177,/2026-01-05,PXL_20260104_220142552.jpg,4507911,-38.163853,176.253136,3072,4080,2026:01:05 11:01:42,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.254,,F,-1
1178,/2026-01-05,PXL_20260104_220148354.jpg,2906547,-38.163853,176.253136,4080,3072,2026:01:05 11:01:48,0232,Google,Pixel 8 Pro,1, ,good,4,,5.393,2026-01-05/PXL_20260104_222149007.jpg,F,0.856738
1179,/2026-01-05,PXL_20260104_220256043.jpg,3723662,-38.1638,176.254178,4080,3072,2026:01:05 11:02:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.027,2026-01-05/PXL_20260104_222149007.jpg,F,0.854404
1180,/2026-01-05,PXL_20260104_220929622.jpg,1660916,-38.163797,176.254131,3072,4080,2026:01:05 11:09:29,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.190,2026-01-05/PXL_20260104_222149007.jpg,F,0.910858
1181,/2026-01-05,PXL_20260104_220930606.jpg,1487229,-38.163797,176.254131,3072,4080,2026:01:05 11:09:30,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.175,2026-01-05/PXL_20260104_222149007.jpg,F,0.910238
1182,/2026-01-05,PXL_20260104_220932510.jpg,1634535,-38.163797,176.254131,3072,4080,2026:01:05 11:09:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.209,2026-01-05/PXL_20260104_222149007.jpg,F,0.909816
1183,/2026-01-05,PXL_20260104_220934270.jpg,1698459,-38.163797,176.254131,3072,4080,2026:01:05 11:09:34,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.047,2026-01-05/PXL_20260104_222149007.jpg,F,0.920001
1184,/2026-01-05,PXL_20260104_220937328.jpg,1686029,-38.163797,176.254131,3072,4080,2026:01:05 11:09:37,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.159,2026-01-05/PXL_20260104_222149007.jpg,F,0.859611
1185,/2026-01-05,PXL_20260104_220952165.jpg,2614097,-38.163769,176.254344,3072,4080,2026:01:05 11:09:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.795,2026-01-05/PXL_20260104_222149007.jpg,F,0.895914
1186,/2026-01-05,PXL_20260104_220956086.jpg,2658384,-38.163769,176.254344,4080,3072,2026:01:05 11:09:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.053,2026-01-05/PXL_20260104_222149007.jpg,F,0.826851
1187,/2026-01-05,PXL_20260104_221000603.jpg,2579502,-38.163769,176.254344,4080,3072,2026:01:05 11:10:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.256,2026-01-05/PXL_20260104_222149007.jpg,F,0.855710
1188,/2026-01-05,PXL_20260104_221002929.jpg,2197078,-38.163769,176.254344,4080,3072,2026:01:05 11:10:02,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.295,2026-01-05/PXL_20260104_222149007.jpg,F,0.803087
1189,/2026-01-05,PXL_20260104_221013045.jpg,2299666,-38.163769,176.254344,4080,3072,2026:01:05 11:10:13,0232,Google,Pixel 8 Pro,1, ,good,4,,5.281,,F,-1
1190,/2026-01-05,PXL_20260104_221422436.jpg,2393557,-38.163789,176.254225,4080,3072,2026:01:05 11:14:22,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.205,2026-01-05/PXL_20260104_222149007.jpg,F,0.917661
1191,/2026-01-05,PXL_20260104_222149007.jpg,1696321,-38.163803,176.254147,3072,4080,2026:01:05 11:21:49,0232,Google,Pixel 8 Pro,1, ,best,5,,5.526,,T,-1
1192,/2026-01-05,PXL_20260104_223555398.jpg,3877312,-38.164322,176.251003,4080,3072,2026:01:05 11:35:55,0232,Google,Pixel 8 Pro,1, ,good,4,,4.399,,T,-1
1193,/2026-01-05,PXL_20260104_223559105.jpg,4570963,-38.164322,176.251003,4080,3072,2026:01:05 11:35:59,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.197,2026-01-05/PXL_20260104_223555398.jpg,F,0.836918
1194,/2026-01-05,PXL_20260104_223601593.jpg,3938381,-38.164322,176.251003,4080,3072,2026:01:05 11:36:01,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.242,2026-01-05/PXL_20260104_223555398.jpg,F,0.809954
1195,/2026-01-05,PXL_20260104_223632374.jpg,3965966,-38.164322,176.251003,4080,3072,2026:01:05 11:36:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.289,2026-01-05/PXL_20260104_223555398.jpg,F,0.931631
1196,/2026-01-05,PXL_20260104_224342371.NIGHT.jpg,2843100,-38.164389,176.250586,4080,3072,2026:01:05 11:43:42,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.594,,T,-1
1197,/2026-01-05,PXL_20260104_224516031.jpg,3091660,-38.164394,176.250561,4080,3072,2026:01:05 11:45:16,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.564,,T,-1
1198,/2026-01-05,PXL_20260104_224548486.jpg,3104322,-38.164394,176.250561,4080,3072,2026:01:05 11:45:48,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.317,2026-01-05/PXL_20260104_224342371.NIGHT.jpg,F,0.832912
1199,/2026-01-05,PXL_20260104_230034784.jpg,3161654,-38.164397,176.25055,4080,3072,2026:01:05 12:00:34,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.300,2026-01-05/PXL_20260104_224516031.jpg,F,0.836577
1200,/2026-01-05,PXL_20260105_000801465.jpg,3337078,-38.163636,176.250322,3648,2736,2026:01:05 13:08:01,0232,Google,Pixel 8 Pro,1, ,good,4,,4.246,,F,-1
1201,/2026-01-06,PXL_20260105_210417403.jpg,5128109,-39.489722,176.91945,4080,3072,2026:01:06 10:04:17,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.532,,T,-1
1202,/2026-01-06,PXL_20260105_210427532.jpg,4833432,-39.489722,176.91945,4080,3072,2026:01:06 10:04:27,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.196,2026-01-06/PXL_20260105_210417403.jpg,F,0.807058
1203,/2026-01-06,PXL_20260105_210453162.jpg,3587204,-39.489233,176.919575,3648,2736,2026:01:06 10:04:53,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.584,2026-01-06/PXL_20260106_000116241.jpg,F,0.858288
1204,/2026-01-06,PXL_20260105_210454225.jpg,3342149,-39.489233,176.919575,3648,2736,2026:01:06 10:04:54,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.637,2026-01-06/PXL_20260106_000116241.jpg,F,0.828818
1205,/2026-01-06,PXL_20260105_210630988.jpg,3095483,-39.489456,176.919744,3648,2736,2026:01:06 10:06:30,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.657,,T,-1
1206,/2026-01-06,PXL_20260105_210632743.jpg,2951641,-39.489456,176.919744,3648,2736,2026:01:06 10:06:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.557,2026-01-06/PXL_20260106_000116241.jpg,F,0.801559
1207,/2026-01-06,PXL_20260105_213904261.jpg,3313586,-39.478739,176.918008,4080,3072,2026:01:06 10:39:04,0232,Google,Pixel 8 Pro,1, ,good,4,,4.615,,T,-1
1208,/2026-01-06,PXL_20260105_214022433.jpg,2495459,-39.478594,176.918044,4080,3072,2026:01:06 10:40:22,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.553,,F,-1
1209,/2026-01-06,PXL_20260105_214229242.jpg,3272415,-39.478839,176.918247,3648,2736,2026:01:06 10:42:29,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.147,2026-01-06/PXL_20260105_210630988.jpg,F,0.823219
1210,/2026-01-06,PXL_20260105_214258913.jpg,4091614,-39.478839,176.918247,4080,3072,2026:01:06 10:42:58,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.981,,F,-1
1211,/2026-01-06,PXL_20260105_214452708.jpg,2811260,-39.480156,176.916953,3648,2736,2026:01:06 10:44:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.405,2026-01-06/PXL_20260106_000116241.jpg,F,0.814005
1212,/2026-01-06,PXL_20260105_214456141.jpg,3059026,-39.480156,176.916953,3648,2736,2026:01:06 10:44:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.345,2026-01-06/PXL_20260106_000116241.jpg,F,0.833522
1213,/2026-01-06,PXL_20260105_214601804.jpg,3972292,-39.478803,176.917933,4080,3072,2026:01:06 10:46:01,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.506,2026-01-06/PXL_20260105_213904261.jpg,F,0.890641
1214,/2026-01-06,PXL_20260105_221333500.jpg,1997289,-39.503589,176.918178,3072,4080,2026:01:06 11:13:33,0232,Google,Pixel 8 Pro,1, ,best,5,,4.524,,F,-1
1215,/2026-01-06,PXL_20260105_224039598.jpg,4612704,-39.6662,176.93455,4080,3072,2026:01:06 11:40:39,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.509,2026-01-06/PXL_20260105_225535890.jpg,F,0.820229
1216,/2026-01-06,PXL_20260105_224043112.jpg,3673013,-39.6662,176.93455,4080,3072,2026:01:06 11:40:43,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.721,2026-01-06/PXL_20260105_225535890.jpg,F,0.848513
1217,/2026-01-06,PXL_20260105_224047346.jpg,4146832,-39.6662,176.93455,4080,3072,2026:01:06 11:40:47,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.152,2026-01-06/PXL_20260105_225540488.jpg,F,0.870941
1218,/2026-01-06,PXL_20260105_225535890.jpg,3947627,-39.6997,176.926342,4080,3072,2026:01:06 11:55:35,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.042,,T,-1
1219,/2026-01-06,PXL_20260105_225537747.jpg,4497954,-39.6997,176.926342,4080,3072,2026:01:06 11:55:37,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.969,2026-01-06/PXL_20260105_225535890.jpg,F,0.869500
1220,/2026-01-06,PXL_20260105_225540488.jpg,4378676,-39.6997,176.926342,4080,3072,2026:01:06 11:55:40,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.642,,T,-1
1221,/2026-01-06,PXL_20260105_225546634.jpg,4155057,-39.6997,176.926342,3072,4080,2026:01:06 11:55:46,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.681,2026-01-06/PXL_20260105_225535890.jpg,F,0.857438
1222,/2026-01-06,PXL_20260105_225723500.jpg,5456288,-39.700047,176.926878,4080,3072,2026:01:06 11:57:23,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.616,,T,-1
1223,/2026-01-06,PXL_20260105_225733218.jpg,5575912,-39.700047,176.926878,4080,3072,2026:01:06 11:57:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.525,2026-01-06/PXL_20260105_225723500.jpg,F,0.819939
1224,/2026-01-06,PXL_20260105_225735036.jpg,3843614,-39.700047,176.926878,4080,3072,2026:01:06 11:57:35,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.258,,F,-1
1225,/2026-01-06,PXL_20260105_225835423.PANO.jpg,8362426,-39.700047,176.926878,8704,2688,2026:01:06 11:58:35,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.553,2026-01-06/PXL_20260105_225535890.jpg,F,0.815903
1226,/2026-01-06,PXL_20260106_000107076.jpg,3384260,-39.701828,176.909697,4080,3072,2026:01:06 13:01:07,0232,Google,Pixel 8 Pro,1, ,good,4,,4.269,,F,-1
1227,/2026-01-06,PXL_20260106_000116241.jpg,2192334,-39.701828,176.909697,3648,2736,2026:01:06 13:01:16,0232,Google,Pixel 8 Pro,1, ,good,4,,4.778,,T,-1
1228,/2026-01-06,PXL_20260106_000117812.jpg,2243743,-39.701828,176.909697,3648,2736,2026:01:06 13:01:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.652,2026-01-06/PXL_20260106_000116241.jpg,F,0.977228
1229,/2026-01-06,PXL_20260106_000119199.jpg,2082424,-39.701828,176.909697,3648,2736,2026:01:06 13:01:19,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.569,2026-01-06/PXL_20260106_000116241.jpg,F,0.952113
1230,/2026-01-06,PXL_20260106_000120840.jpg,2245987,-39.701828,176.909697,3648,2736,2026:01:06 13:01:20,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.346,2026-01-06/PXL_20260106_000116241.jpg,F,0.950487
1231,/2026-01-06,PXL_20260106_000150093.PANO.jpg,6044917,-39.701828,176.909697,7424,2720,2026:01:06 13:01:50,0232,Google,Pixel 8 Pro,1, ,good,4,,4.877,,F,-1
1232,/2026-01-06,PXL_20260106_000808842.jpg,4584693,-39.701614,176.909375,4080,3072,2026:01:06 13:08:08,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.621,,T,-1
1233,/2026-01-06,PXL_20260106_000825479.jpg,4091372,-39.701614,176.909375,4080,3072,2026:01:06 13:08:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.567,2026-01-06/PXL_20260106_000808842.jpg,F,0.820319
1234,/2026-01-07,PXL_20260106_210913189.jpg,3586680,-41.537928,173.929317,4080,3072,2026:01:07 10:09:13,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.523,,F,-1
1235,/2026-01-07,PXL_20260106_211152558.jpg,2211026,-41.537875,173.929469,4080,3072,2026:01:07 10:11:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.739,2026-01-07/PXL_20260106_212700245.jpg,F,0.856122
1236,/2026-01-07,PXL_20260106_211157929.jpg,2191606,-41.537875,173.929469,4080,3072,2026:01:07 10:11:57,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.572,2026-01-07/PXL_20260106_212700245.jpg,F,0.858451
1237,/2026-01-07,PXL_20260106_211208735.jpg,3252547,-41.537875,173.929469,3072,4080,2026:01:07 10:12:08,0232,Google,Pixel 8 Pro,1, ,good,4,,4.566,,T,-1
1238,/2026-01-07,PXL_20260106_211216031.jpg,2048757,-41.537875,173.929469,4080,3072,2026:01:07 10:12:16,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.371,2026-01-07/PXL_20260106_212700245.jpg,F,0.839762
1239,/2026-01-07,PXL_20260106_211342611.jpg,2386586,-41.537897,173.929439,4080,3072,2026:01:07 10:13:42,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.388,2026-01-07/PXL_20260106_212700245.jpg,F,0.831891
1240,/2026-01-07,PXL_20260106_211433907.jpg,2528515,-41.537886,173.929586,4080,3072,2026:01:07 10:14:33,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.376,,F,-1
1241,/2026-01-07,PXL_20260106_211524787.jpg,2392711,-41.537886,173.929586,4080,3072,2026:01:07 10:15:24,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.392,2026-01-07/PXL_20260106_212700245.jpg,F,0.832689
