file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target
1042,/2025-04-22_sb,PXL_20250422_163005348.jpg,3958801,34.423942,-119.702436,3072,4080,2025:04:22 09:30:05,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.576,,T
1043,/2025-04-22_sb,PXL_20250422_163049883.jpg,2886811,34.424258,-119.702922,3072,4080,2025:04:22 09:30:49,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.455,2025-04-22_sb/PXL_20250422_163351357.jpg,F
1044,/2025-04-22_sb,PXL_20250422_163100326.jpg,3187432,34.424258,-119.702922,3072,4080,2025:04:22 09:31:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.645,2025-04-22_sb/PXL_20250422_163351357.jpg,F
1045,/2025-04-22_sb,PXL_20250422_163300884.jpg,2740700,34.424214,-119.702708,2736,3648,2025:04:22 09:33:00,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.445,2025-04-22_sb/PXL_20250422_163351357.jpg,F
1046,/2025-04-22_sb,PXL_20250422_163306657.jpg,2636147,34.424214,-119.702708,2736,3648,2025:04:22 09:33:06,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.690,2025-04-22_sb/PXL_20250422_163351357.jpg,F
1047,/2025-04-22_sb,PXL_20250422_163309196.jpg,2631714,34.424214,-119.702708,2736,3648,2025:04:22 09:33:09,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.524,2025-04-22_sb/PXL_20250422_163351357.jpg,F
1048,/2025-04-22_sb,PXL_20250422_163327244.jpg,4091538,34.424214,-119.702708,3072,4080,2025:04:22 09:33:27,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.962,2025-04-22_sb/PXL_20250422_163335726.jpg,F
1049,/2025-04-22_sb,PXL_20250422_163335726.jpg,3820449,34.424214,-119.702708,4080,3072,2025:04:22 09:33:35,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.113,,T
1050,/2025-04-22_sb,PXL_20250422_163351357.jpg,3676028,34.424225,-119.702547,3072,4080,2025:04:22 09:33:51,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.740,,T
1051,/2025-04-22_sb,PXL_20250422_163557684.jpg,4708106,34.424428,-119.702444,3072,4080,2025:04:22 09:35:57,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.913,,T
1052,/2025-04-22_sb,PXL_20250422_163602513.jpg,4041105,34.424428,-119.702444,3072,4080,2025:04:22 09:36:02,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.818,2025-04-22_sb/PXL_20250422_163557684.jpg,F
1053,/2025-04-22_sb,PXL_20250422_163606226.jpg,4551117,34.424428,-119.702444,3072,4080,2025:04:22 09:36:06,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.772,2025-04-22_sb/PXL_20250422_163557684.jpg,F
1054,/2025-04-22_sb,PXL_20250422_163646377.PANO.jpg,6042744,34.424428,-119.702444,8636,1596,2025:04:22 09:36:54,0,Google,Pixel 8 Pro,0, ,dup,2,,4.570,2025-04-22_sb/PXL_20250422_163351357.jpg,F
1055,/2025-04-22_sb,PXL_20250422_174143144.jpg,3108347,34.422747,-119.752283,3072,4080,2025:04:22 10:41:43,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.410,2025-04-22_sb/PXL_20250422_174300313.jpg,F
1056,/2025-04-22_sb,PXL_20250422_174300313.jpg,2105315,34.42255,-119.752264,3072,4080,2025:04:22 10:43:00,0232,Google,Pixel 8 Pro,1, ,reject,0,,4.921,,T
1057,/2025-04-22_sb,PXL_20250422_175230240.jpg,4291866,34.423561,-119.752178,4080,3072,2025:04:22 10:52:30,0232,Google,Pixel 8 Pro,1, ,reject,0,,4.580,,F
1058,/2025-04-22_sb,PXL_20250422_175509405.jpg,2517709,34.423514,-119.752297,4080,3072,2025:04:22 10:55:09,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.023,2025-04-22_sb/PXL_20250422_192842244.jpg,F
1059,/2025-04-22_sb,PXL_20250422_192842244.jpg,4692495,34.415036,-119.690192,4080,3072,2025:04:22 12:28:42,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.942,,T
1060,/2025-04-22_sb,PXL_20250422_192953806.PORTRAIT.jpg,3792738,34.415042,-119.6902,4080,3072,2025:04:22 12:29:53,0232,Google,Pixel 8 Pro,1, ,best,5,,5.201,,T
1061,/2025-04-22_sb,PXL_20250422_212030313.jpg,2519695,34.414061,-119.688908,3072,4080,2025:04:22 14:20:30,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.395,2025-04-22_sb/PXL_20250422_221017882.jpg,F
1062,/2025-04-22_sb,PXL_20250422_212602645.PORTRAIT.jpg,4853017,34.414114,-119.688917,4080,3072,2025:04:22 14:26:02,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.819,2025-04-22_sb/PXL_20250422_192953806.PORTRAIT.jpg,F
1063,/2025-04-22_sb,PXL_20250422_221017882.jpg,4276161,34.4141,-119.688908,4080,3072,2025:04:22 15:10:17,0232,Google,Pixel 8 Pro,1, ,good,4,,5.011,,T
1064,/2025-04-22_sb,PXL_20250422_222035263.jpg,2595614,34.424283,-119.691742,4080,3072,2025:04:22 15:20:35,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.609,,T
1065,/2025-04-22_sb,PXL_20250422_222037698.jpg,2291473,34.411678,-119.689589,4080,3072,2025:04:22 15:20:37,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.588,2025-04-22_sb/PXL_20250422_222035263.jpg,F
1066,/2025-04-22_sb,PXL_20250423_032359929.jpg,2958819,34.416414,-119.676761,4080,3072,2025:04:22 20:23:59,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.749,2025-04-22_sb/PXL_20250423_032402063.jpg,F
1067,/2025-04-22_sb,PXL_20250423_032402063.jpg,2804604,34.416414,-119.676761,4080,3072,2025:04:22 20:24:02,0232,Google,Pixel 8 Pro,1, ,good,4,,4.971,,T
1068,/2025-04-23_la,PXL_20250423_141402964.jpg,2503533,33.744083,-118.280553,4080,3072,2025:04:23 07:14:02,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.770,2025-04-23_la/PXL_20250423_184312471.jpg,F
1069,/2025-04-23_la,PXL_20250423_141409447.jpg,2064900,33.743819,-118.276294,3072,4080,2025:04:23 07:14:09,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.352,,F
1070,/2025-04-23_la,PXL_20250423_141413805.jpg,2034190,33.743819,-118.276294,4080,3072,2025:04:23 07:14:13,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.676,2025-04-23_la/PXL_20250423_165904986.jpg,F
1071,/2025-04-23_la,PXL_20250423_141426181.jpg,2555441,33.743819,-118.276294,3072,4080,2025:04:23 07:14:26,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.574,2025-04-23_la/PXL_20250423_184312471.jpg,F
1072,/2025-04-23_la,PXL_20250423_141626334.jpg,3120830,33.743858,-118.276336,3072,4080,2025:04:23 07:16:26,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.565,2025-04-23_la/PXL_20250423_184312471.jpg,F
1073,/2025-04-23_la,PXL_20250423_141632443.jpg,3013721,33.743858,-118.276336,3072,4080,2025:04:23 07:16:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.509,2025-04-23_la/PXL_20250423_184312471.jpg,F
1074,/2025-04-23_la,PXL_20250423_161050074.jpg,1983590,33.852675,-118.284628,3072,4080,2025:04:23 09:10:50,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.845,,F
1075,/2025-04-23_la,PXL_20250423_165432358.jpg,3142252,33.978436,-118.467992,4080,3072,2025:04:23 09:54:32,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.170,,T
1076,/2025-04-23_la,PXL_20250423_165435390.jpg,2788290,33.978436,-118.467992,4080,3072,2025:04:23 09:54:35,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.297,2025-04-23_la/PXL_20250423_165432358.jpg,F
1077,/2025-04-23_la,PXL_20250423_165438391.jpg,1030844,33.978436,-118.467992,4080,3072,2025:04:23 09:54:38,0232,Google,Pixel 8 Pro,1, ,bad,1,,4.854,,F
1078,/2025-04-23_la,PXL_20250423_165452759.jpg,3464512,33.978436,-118.467992,4080,3072,2025:04:23 09:54:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.725,2025-04-23_la/PXL_20250423_165432358.jpg,F
