file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target,cosine_sim
1057,/2025-11-28,PXL_20251128_055212072.jpg,3835911,14.600539,120.975611,3072,4080,2025:11:28 13:52:12,232,Google,Pixel 8 Pro,1, ,good,4,,4.874,2025-11-28/PXL_20251128_053122680.LONG_EXPOSURE-01.COVER.jpg,F,0.800934
1058,/2025-11-28,PXL_20251128_055253568.jpg,4761674,14.600539,120.975611,3072,4080,2025:11:28 13:52:53,232,Google,Pixel 8 Pro,1, ,dup,2,,4.807,2025-11-28/PXL_20251128_071851755.jpg,F,0.807150
1059,/2025-11-28,PXL_20251128_055254941.jpg,4184430,14.600539,120.975611,3072,4080,2025:11:28 13:52:54,232,Google,Pixel 8 Pro,1, ,dup,2,,4.433,2025-11-28/PXL_20251128_071851755.jpg,F,0.809400
1060,/2025-11-28,PXL_20251128_055407719.jpg,3979615,14.60075,120.975744,3072,4080,2025:11:28 13:54:07,232,Google,Pixel 8 Pro,1, ,dup,2,,4.716,2025-11-28/PXL_20251128_055413877.jpg,F,0.864867
1061,/2025-11-28,PXL_20251128_055413877.jpg,3645485,14.60075,120.975744,3072,4080,2025:11:28 13:54:13,232,Google,Pixel 8 Pro,1, ,ok,3,,4.758,,T,-1
1062,/2025-11-28,PXL_20251128_055517225.jpg,3801930,14.601189,120.976342,4080,3072,2025:11:28 13:55:17,232,Google,Pixel 8 Pro,1, ,ok,3,,4.985,,F,-1
1063,/2025-11-28,PXL_20251128_055527747.jpg,3918694,14.601189,120.976342,4080,3072,2025:11:28 13:55:27,232,Google,Pixel 8 Pro,1, ,dup,2,,4.906,2025-11-28/PXL_20251128_062644215.jpg,F,0.800822
1064,/2025-11-28,PXL_20251128_055530207.jpg,3959050,14.601189,120.976342,3072,4080,2025:11:28 13:55:30,232,Google,Pixel 8 Pro,1, ,dup,2,,4.715,2025-11-28/PXL_20251128_062644215.jpg,F,0.809114
1065,/2025-11-28,PXL_20251128_055651277.jpg,4108128,14.601592,120.976692,3072,4080,2025:11:28 13:56:51,232,Google,Pixel 8 Pro,1, ,good,4,,4.644,,T,-1
1066,/2025-11-28,PXL_20251128_055700815.jpg,3320532,14.601592,120.976692,3072,4080,2025:11:28 13:57:00,232,Google,Pixel 8 Pro,1, ,dup,2,,4.211,2025-11-28/PXL_20251128_062644215.jpg,F,0.805175
1067,/2025-11-28,PXL_20251128_055702806.jpg,3869195,14.601592,120.976692,4080,3072,2025:11:28 13:57:02,232,Google,Pixel 8 Pro,1, ,dup,2,,4.389,2025-11-28/PXL_20251128_062644215.jpg,F,0.868295
1068,/2025-11-28,PXL_20251128_055901729.jpg,3782272,14.60125,120.976781,3072,4080,2025:11:28 13:59:01,232,Google,Pixel 8 Pro,1, ,good,4,,4.628,,F,-1
1069,/2025-11-28,PXL_20251128_062601160.jpg,3648938,14.601833,120.977425,4080,3072,2025:11:28 14:26:01,232,Google,Pixel 8 Pro,1, ,dup,2,,4.484,2025-11-28/PXL_20251128_053356344.jpg,F,0.805117
1070,/2025-11-28,PXL_20251128_062628787.jpg,4014071,14.601833,120.977425,4080,3072,2025:11:28 14:26:28,232,Google,Pixel 8 Pro,1, ,dup,2,,4.882,2025-11-28/PXL_20251128_062644215.jpg,F,0.919441
1071,/2025-11-28,PXL_20251128_062644215.jpg,4426468,14.601833,120.977425,3072,4080,2025:11:28 14:26:44,232,Google,Pixel 8 Pro,1, ,good,4,,4.992,,T,-1
1072,/2025-11-28,PXL_20251128_062921244.jpg,5243977,14.602119,120.977378,3072,4080,2025:11:28 14:29:21,232,Google,Pixel 8 Pro,1, ,ok,3,,4.724,,F,-1
1073,/2025-11-28,PXL_20251128_063139954.jpg,3515617,14.601308,120.979258,3072,4080,2025:11:28 14:31:39,232,Google,Pixel 8 Pro,1, ,dup,2,,4.220,2025-11-28/PXL_20251128_062644215.jpg,F,0.804922
1074,/2025-11-28,PXL_20251128_063145504.jpg,3366755,14.601308,120.979258,4080,3072,2025:11:28 14:31:45,232,Google,Pixel 8 Pro,1, ,dup,2,,4.602,2025-11-28/PXL_20251128_062644215.jpg,F,0.811998
1075,/2025-11-28,PXL_20251128_063313714.jpg,4095432,14.601308,120.979258,3072,4080,2025:11:28 14:33:13,232,Google,Pixel 8 Pro,1, ,dup,2,,4.654,2025-11-28/PXL_20251128_063316062.jpg,F,0.846372
1076,/2025-11-28,PXL_20251128_063316062.jpg,3828584,14.601308,120.979258,4080,3072,2025:11:28 14:33:16,232,Google,Pixel 8 Pro,1, ,ok,3,,4.790,,T,-1
1077,/2025-11-28,PXL_20251128_064204296.jpg,3442577,14.599542,120.980306,4080,3072,2025:11:28 14:42:04,232,Google,Pixel 8 Pro,1, ,dup,2,,5.072,2025-11-28/PXL_20251128_064257017.jpg,F,0.945841
1078,/2025-11-28,PXL_20251128_064216504.jpg,3071476,14.599542,120.980306,4080,3072,2025:11:28 14:42:16,232,Google,Pixel 8 Pro,1, ,dup,2,,4.992,2025-11-28/PXL_20251128_064257017.jpg,F,0.930181
1079,/2025-11-28,PXL_20251128_064218432.jpg,3393650,14.599542,120.980306,4080,3072,2025:11:28 14:42:18,232,Google,Pixel 8 Pro,1, ,dup,2,,4.873,2025-11-28/PXL_20251128_064257017.jpg,F,0.933895
1080,/2025-11-28,PXL_20251128_064222735.jpg,3227213,14.599542,120.980306,3072,4080,2025:11:28 14:42:22,232,Google,Pixel 8 Pro,1, ,dup,2,,4.945,2025-11-28/PXL_20251128_064257017.jpg,F,0.935411
1081,/2025-11-28,PXL_20251128_064245082.jpg,2947431,14.599542,120.980306,3072,4080,2025:11:28 14:42:45,232,Google,Pixel 8 Pro,1, ,ok,3,,4.196,,F,-1
1082,/2025-11-28,PXL_20251128_064257017.jpg,2984466,14.599542,120.980306,3072,4080,2025:11:28 14:42:57,232,Google,Pixel 8 Pro,1, ,good,4,,5.288,,T,-1
1083,/2025-11-28,PXL_20251128_064308398.jpg,3042446,14.599542,120.980306,4080,3072,2025:11:28 14:43:08,232,Google,Pixel 8 Pro,1, ,dup,2,,5.153,2025-11-28/PXL_20251128_064257017.jpg,F,0.944936
1084,/2025-11-28,PXL_20251128_064717838.jpg,3704924,14.599961,120.980256,3072,4080,2025:11:28 14:47:17,232,Google,Pixel 8 Pro,1, ,ok,3,,4.541,,F,-1
1085,/2025-11-28,PXL_20251128_065232147.jpg,4809253,14.598947,120.981553,4080,3072,2025:11:28 14:52:32,232,Google,Pixel 8 Pro,1, ,ok,3,,4.883,,F,-1
1086,/2025-11-28,PXL_20251128_065811085.jpg,3549253,14.598661,120.981728,4080,3072,2025:11:28 14:58:11,232,Google,Pixel 8 Pro,1, ,dup,2,,4.130,2025-11-28/PXL_20251128_062644215.jpg,F,0.810477
1087,/2025-11-28,PXL_20251128_065812482.jpg,3752977,14.598661,120.981728,4080,3072,2025:11:28 14:58:12,232,Google,Pixel 8 Pro,1, ,ok,3,,4.107,2025-11-28/PXL_20251128_063316062.jpg,F,0.831276
1088,/2025-11-28,PXL_20251128_070108079.jpg,3730239,14.598525,120.981767,3072,4080,2025:11:28 15:01:08,232,Google,Pixel 8 Pro,1, ,dup,2,,4.298,2025-11-28/PXL_20251128_070556390.jpg,F,0.836265
